elapsed_time_s,pulse_height_V
0.132,0.150962
0.132,1.300127
0.132,0.161977
0.339,0.411636
0.339,0.407964
0.339,0.297821
0.339,0.154634
0.339,0.180334
0.680,0.150962
0.680,0.154634
0.680,0.154634
0.680,0.253763
0.680,0.150962
0.680,0.242749
0.917,0.165648
0.917,0.334535
0.917,0.198691
0.917,0.433664
0.917,0.323521
0.917,0.415307
1.157,0.158305
1.157,0.352892
1.157,0.551151
1.157,0.150962
1.157,0.407964
1.449,0.253763
1.449,0.433664
1.449,0.150962
1.449,0.327192
1.449,0.180334
1.736,0.418978
1.736,0.206034
1.736,0.161977
1.736,0.150962
1.736,0.209706
2.022,0.150962
2.022,0.209706
2.022,1.318484
2.022,0.441007
2.022,0.452021
2.022,0.250092
2.259,0.150962
2.259,0.404293
2.259,0.154634
2.259,0.158305
2.259,0.158305
2.548,0.150962
2.548,0.150962
2.548,0.411636
2.548,0.150962
2.548,0.382264
2.792,0.220720
2.792,0.154634
2.792,0.448350
2.792,0.150962
2.792,0.275792
2.792,0.235406
3.133,0.418978
3.133,0.595208
3.133,0.154634
3.133,0.580522
3.133,0.477722
3.133,0.150962
3.377,0.543808
3.377,0.195020
3.377,0.154634
3.377,0.239077
3.669,0.187677
3.669,0.470379
3.669,0.330864
3.669,0.400621
3.669,0.176663
3.917,0.305163
3.917,0.499750
3.917,0.161977
3.917,0.172991
3.917,0.172991
4.251,0.496079
4.251,0.202363
4.251,0.165648
4.251,0.217049
4.251,0.184006
4.251,0.279463
4.493,0.187677
4.493,0.514436
4.493,0.165648
4.493,0.150962
4.493,0.411636
4.786,0.191348
4.786,0.224392
4.786,0.202363
4.786,0.507093
4.786,0.485065
5.038,0.305163
5.038,0.231734
5.038,0.312506
5.038,0.154634
5.038,0.154634
5.273,0.580522
5.512,0.235406
5.512,0.455693
5.512,0.169320
5.512,0.150962
5.512,0.242749
5.512,0.404293
5.770,0.180334
5.770,0.286806
5.770,0.286806
5.770,0.187677
5.770,0.187677
6.036,0.312506
6.036,0.150962
6.036,0.239077
6.036,0.455693
6.036,0.224392
6.036,0.433664
6.276,0.209706
6.276,0.374921
6.276,0.154634
6.276,0.187677
6.276,0.576851
6.276,0.507093
6.610,0.286806
6.610,0.161977
6.610,0.422650
6.610,0.301492
6.610,0.279463
6.610,0.444679
6.849,0.349221
6.849,0.393278
6.849,0.161977
6.849,0.338207
6.849,0.602551
7.135,0.389607
7.135,0.400621
7.135,0.217049
7.135,0.209706
7.135,0.514436
7.375,0.264777
7.375,0.172991
7.375,0.323521
7.375,0.161977
7.375,0.455693
7.375,0.198691
7.598,0.400621
7.840,0.503422
7.840,0.165648
7.840,0.154634
