elapsed_time_s,pulse_height_V
0.088,0.209706
0.329,0.437336
0.329,0.562165
0.329,0.154634
0.329,0.474050
0.563,0.158305
0.563,0.242749
0.563,0.466707
0.563,0.242749
0.563,0.540136
0.787,0.154634
1.026,0.169320
1.026,0.158305
1.026,0.422650
1.026,0.242749
1.026,0.202363
1.301,0.422650
1.301,0.448350
1.301,0.165648
1.301,0.172991
1.301,0.169320
1.301,0.242749
1.301,0.235406
1.583,0.250092
1.583,0.187677
1.583,0.257435
1.583,0.463036
1.583,0.202363
1.583,0.448350
1.583,0.246420
1.583,0.283135
1.843,0.154634
1.843,0.488736
1.843,0.297821
1.843,0.150962
1.843,0.231734
1.843,0.150962
2.177,0.418978
2.177,0.591537
2.177,0.150962
2.177,0.441007
2.177,0.301492
2.177,0.150962
2.445,0.235406
2.445,0.341878
2.445,0.396950
2.445,0.349221
2.445,0.466707
2.733,0.308835
2.733,0.312506
2.733,0.150962
2.733,0.466707
2.733,0.808152
2.733,0.158305
3.000,0.275792
3.000,0.246420
3.000,0.356564
3.000,0.334535
3.000,0.154634
3.000,0.235406
3.000,0.481393
3.323,0.184006
3.323,0.150962
3.323,0.374921
3.323,0.334535
3.323,0.154634
3.584,0.521779
3.584,0.558494
3.584,0.470379
3.584,0.312506
3.584,0.180334
3.584,0.257435
3.870,0.422650
3.870,0.441007
3.870,0.481393
3.870,0.198691
3.870,0.305163
4.132,0.158305
4.132,0.404293
4.132,0.463036
4.132,0.176663
4.132,0.297821
4.461,0.150962
4.461,0.161977
4.461,0.503422
4.461,0.352892
4.461,0.217049
4.461,0.349221
4.723,0.312506
4.723,0.187677
4.723,0.176663
4.723,0.150962
4.723,0.294149
5.015,0.239077
5.015,0.356564
5.015,0.161977
5.015,0.150962
5.015,0.154634
5.279,0.352892
5.279,0.463036
5.279,0.198691
5.279,0.257435
5.279,0.290478
5.279,0.224392
5.612,0.150962
5.612,0.433664
5.612,0.257435
5.612,0.154634
5.612,0.150962
5.877,0.459364
5.877,0.209706
5.877,0.312506
5.877,0.268449
5.877,0.374921
6.167,0.374921
6.167,0.499750
6.167,0.150962
6.167,0.176663
6.167,0.466707
6.435,0.272120
6.435,0.518108
6.435,0.150962
6.435,0.154634
6.435,0.165648
6.772,0.154634
6.772,0.378592
6.772,0.345549
6.772,0.455693
7.039,0.150962
7.039,0.150962
7.039,0.294149
7.039,0.396950
7.039,0.466707
7.039,0.378592
7.039,0.396950
7.325,0.345549
7.325,0.279463
7.325,0.224392
7.325,0.220720
7.326,0.239077
7.326,0.290478
7.326,0.352892
7.587,0.407964
7.587,0.150962
7.587,0.250092
7.587,0.385935
7.587,0.363907
7.587,0.154634
7.874,0.158305
7.874,0.169320
7.874,0.150962
7.874,0.477722
7.875,0.206034
7.875,0.180334
8.182,0.246420
8.182,0.158305
8.182,0.165648
8.182,0.415307
8.466,0.455693
8.466,0.360235
8.466,0.279463
8.466,0.231734
8.466,0.385935
8.466,0.191348
8.726,0.176663
8.726,0.191348
8.726,0.161977
8.726,0.184006
8.726,0.198691
8.726,0.411636
9.012,0.356564
9.012,0.217049
9.012,0.150962
9.012,0.176663
9.012,0.198691
9.012,0.191348
9.012,0.551151
9.318,0.481393
9.318,0.448350
9.318,0.374921
9.318,0.455693
9.608,0.415307
9.608,0.209706
9.608,0.165648
