elapsed_time_s,pulse_height_V
0.149,0.231734
0.149,0.297821
0.149,0.345549
0.354,0.154634
0.354,0.154634
0.354,0.202363
0.705,0.202363
0.705,0.202363
0.705,0.180334
0.705,0.441007
0.705,0.191348
0.705,0.231734
0.705,0.411636
0.909,0.209706
0.909,0.235406
0.909,0.150962
0.909,0.154634
0.909,0.154634
1.214,0.231734
1.214,0.198691
1.214,0.150962
1.214,0.165648
1.214,0.466707
1.421,0.154634
1.421,0.154634
1.421,0.161977
1.421,0.187677
1.421,0.400621
1.421,0.150962
1.764,0.496079
1.764,0.150962
1.764,0.220720
1.764,0.319849
1.764,0.433664
1.764,0.158305
1.764,0.154634
1.978,0.452021
1.978,0.206034
1.978,0.195020
1.978,0.463036
1.978,0.198691
2.182,0.206034
2.422,0.474050
2.422,0.172991
2.422,0.341878
2.422,0.202363
2.422,0.239077
2.654,0.613565
2.654,0.213377
2.654,0.154634
2.654,0.463036
2.654,0.158305
2.654,0.195020
2.991,0.246420
2.991,0.161977
2.991,0.562165
2.991,0.191348
2.991,0.150962
2.991,0.206034
3.216,0.286806
3.216,0.150962
3.216,0.294149
3.216,0.176663
3.216,0.382264
3.216,1.318484
3.506,0.150962
3.506,0.150962
3.506,0.235406
3.506,0.172991
3.729,0.463036
3.729,0.150962
3.729,0.220720
3.729,0.165648
4.070,0.150962
4.070,0.169320
4.070,0.378592
4.070,0.452021
4.070,0.220720
4.070,0.172991
4.070,0.378592
4.289,0.158305
4.289,0.150962
4.289,0.206034
4.289,0.154634
4.289,0.352892
4.594,0.165648
4.594,0.158305
4.594,0.187677
4.594,0.466707
4.594,0.154634
4.819,0.180334
4.819,0.452021
4.819,0.165648
4.819,0.452021
5.051,0.161977
5.289,0.154634
5.290,0.202363
5.290,0.206034
5.290,0.463036
5.564,0.172991
5.564,0.444679
5.564,0.404293
5.564,0.150962
5.564,0.474050
5.823,0.169320
5.823,0.176663
5.823,0.279463
5.823,0.411636
6.069,0.305163
6.069,0.444679
6.069,0.477722
6.069,0.154634
6.069,0.198691
6.069,0.187677
6.407,0.172991
6.407,0.591537
6.407,0.459364
6.407,0.349221
6.407,0.455693
6.407,0.235406
6.655,0.150962
6.655,0.158305
6.655,0.172991
6.655,0.418978
6.655,0.195020
6.655,0.150962
6.655,0.297821
6.949,0.154634
6.949,0.455693
6.949,0.150962
6.949,0.150962
6.949,0.224392
7.197,0.213377
7.197,0.169320
7.197,0.180334
7.197,0.470379
7.197,0.150962
7.534,0.176663
7.534,0.165648
7.534,0.242749
7.534,0.169320
7.534,0.154634
7.534,0.477722
7.534,0.418978
7.782,0.338207
7.782,0.393278
7.782,0.154634
7.782,0.411636
7.782,0.470379
8.081,0.338207
8.081,0.154634
8.081,0.411636
8.081,0.231734
8.081,0.463036
8.081,0.169320
8.081,0.374921
8.333,0.150962
8.333,0.279463
8.333,0.250092
8.333,0.154634
8.333,0.415307
8.681,0.154634
8.681,0.176663
8.681,0.206034
8.681,0.415307
8.681,0.433664
8.681,0.150962
8.681,0.206034
8.928,0.349221
8.928,0.158305
8.928,0.191348
8.928,0.213377
8.928,0.231734
8.928,0.587865
9.227,0.172991
9.227,0.150962
9.227,0.154634
9.227,0.529122
9.227,0.150962
9.227,0.154634
9.480,0.206034
9.480,0.444679
9.480,0.154634
9.480,0.172991
9.480,0.378592
9.480,0.206034
9.480,0.474050
9.776,0.448350
9.776,0.150962
9.776,0.411636
9.776,0.415307
9.776,0.422650
9.776,0.213377
10.068,0.154634
10.068,0.228063
10.068,0.180334
10.068,0.158305
10.068,0.529122
10.068,0.426321
10.359,0.393278
10.359,0.154634
10.359,0.158305
10.359,0.323521
10.359,0.239077
10.359,0.176663
10.605,0.150962
10.605,0.474050
10.605,0.521779
10.605,0.426321
10.605,0.275792
10.605,0.246420
10.897,0.275792
10.897,0.150962
10.897,0.272120
10.897,0.202363
10.897,0.158305
10.897,0.158305
10.897,0.382264
11.184,0.400621
11.184,0.172991
11.184,0.448350
11.184,0.474050
11.184,0.231734
11.184,0.415307
11.184,0.279463
11.473,0.224392
11.473,0.532793
11.473,0.228063
11.473,0.455693
11.473,0.150962
11.473,0.150962
11.718,0.158305
11.718,0.242749
11.718,0.161977
12.010,0.587865
12.010,0.418978
12.010,0.158305
12.010,0.150962
12.010,0.492407
12.300,0.290478
12.300,0.463036
12.300,0.477722
12.300,0.150962
12.300,0.415307
12.300,0.161977
12.300,0.246420
12.597,0.415307
12.597,0.477722
12.597,0.404293
