elapsed_time_s,pulse_height_V
0.104,0.224392
0.350,0.154634
0.350,0.220720
0.350,0.158305
0.350,0.422650
0.611,0.264777
0.611,0.150962
0.859,0.224392
0.859,0.158305
0.859,0.180334
0.859,0.268449
0.859,0.363907
0.859,0.198691
1.101,0.209706
1.102,0.191348
1.102,0.195020
1.102,0.536465
1.102,0.466707
1.402,0.382264
1.402,0.389607
1.402,0.242749
1.402,0.154634
1.402,0.224392
1.402,0.209706
1.402,0.385935
1.691,0.161977
1.691,0.437336
1.691,0.407964
1.691,0.305163
1.691,0.584194
1.992,0.426321
1.992,0.268449
1.992,0.195020
1.992,0.569508
1.992,0.418978
1.992,0.169320
1.992,0.275792
2.238,0.279463
2.238,0.264777
2.238,0.180334
2.238,0.268449
2.238,0.202363
2.535,0.150962
2.535,1.333170
2.535,0.150962
2.535,0.209706
2.535,0.235406
2.535,0.150962
2.535,0.158305
2.779,0.150962
2.779,0.382264
2.779,0.150962
2.779,0.224392
2.779,0.308835
2.779,0.180334
3.130,0.154634
3.130,0.422650
3.130,0.463036
3.130,0.466707
3.130,0.378592
3.130,0.470379
3.130,0.510765
3.405,0.154634
3.405,0.433664
3.405,0.150962
3.405,1.446985
3.405,0.481393
3.405,0.154634
3.405,0.206034
3.703,0.393278
3.703,0.150962
3.703,0.418978
3.703,0.580522
3.703,0.459364
3.703,0.180334
3.703,0.150962
3.976,0.338207
3.976,0.154634
3.976,0.463036
3.976,0.455693
3.976,0.224392
3.976,0.150962
4.312,0.334535
4.312,0.448350
4.312,0.150962
4.312,0.422650
4.586,0.382264
4.586,0.426321
4.586,0.261106
4.586,0.330864
4.586,0.474050
4.586,0.411636
4.884,0.150962
4.884,0.308835
4.884,0.158305
4.884,0.411636
4.884,0.150962
4.884,0.250092
5.160,0.250092
5.160,0.301492
5.160,0.312506
5.160,0.150962
5.160,0.448350
5.160,0.360235
5.160,0.569508
5.501,0.154634
5.501,0.584194
5.501,0.154634
5.501,0.554822
5.501,0.209706
5.501,0.327192
5.501,0.444679
5.501,0.239077
5.769,0.334535
5.769,0.294149
5.769,0.264777
5.769,0.374921
5.769,0.206034
5.769,0.198691
6.064,0.264777
6.064,0.367578
6.064,0.341878
6.064,0.452021
6.064,0.176663
6.064,0.455693
6.064,0.176663
6.332,0.433664
6.332,0.404293
6.332,0.150962
6.332,0.187677
6.332,0.327192
6.332,0.154634
6.672,0.176663
6.672,0.217049
6.672,0.294149
6.672,0.415307
6.672,0.268449
6.672,0.459364
6.943,0.349221
6.943,0.206034
6.943,0.426321
6.943,0.275792
6.943,0.150962
6.943,0.169320
7.236,0.228063
7.236,0.235406
7.236,0.184006
7.237,1.395584
7.237,0.158305
7.237,0.165648
7.237,0.209706
7.510,0.169320
7.510,0.239077
7.510,0.150962
7.510,0.202363
7.510,0.385935
7.510,0.154634
7.735,0.455693
8.006,0.466707
8.006,0.195020
8.006,0.161977
8.006,0.441007
8.267,0.158305
8.267,0.242749
8.267,0.466707
8.267,0.176663
8.267,0.150962
8.267,0.169320
8.535,0.283135
8.535,0.150962
8.535,0.187677
8.535,0.330864
8.809,0.286806
8.809,0.418978
8.809,0.158305
8.809,1.355199
8.809,0.169320
8.809,0.206034
9.150,0.411636
9.150,0.297821
9.150,0.253763
9.150,0.154634
9.150,0.235406
9.150,0.308835
9.150,0.158305
9.421,0.202363
9.421,0.213377
9.421,0.150962
9.421,0.341878
9.421,0.264777
9.421,0.418978
9.421,0.286806
9.717,0.301492
9.717,0.448350
9.717,0.319849
9.717,0.198691
9.717,0.400621
9.717,0.224392
9.991,0.154634
9.991,0.452021
9.991,0.264777
9.991,0.334535
9.991,0.231734
9.991,0.305163
10.326,0.448350
10.326,0.382264
10.326,0.198691
10.326,0.312506
10.326,0.150962
10.326,0.290478
10.326,0.345549
10.326,0.202363
10.597,0.290478
10.597,0.466707
10.597,0.330864
10.597,0.422650
10.597,0.385935
10.893,0.224392
10.893,0.279463
10.893,0.396950
10.893,0.455693
10.893,0.503422
10.893,0.371250
11.166,0.154634
11.166,0.275792
11.166,0.239077
11.166,0.341878
11.505,0.172991
11.505,0.235406
11.505,0.400621
11.505,0.150962
11.505,0.150962
11.505,0.235406
11.505,0.187677
11.505,0.308835
11.779,0.195020
11.779,0.338207
11.779,0.228063
11.779,0.161977
11.779,0.158305
11.779,0.180334
12.082,0.239077
12.082,0.411636
12.082,0.228063
12.082,0.385935
12.082,0.356564
12.082,0.165648
12.356,0.213377
12.356,0.441007
12.356,0.418978
12.356,0.150962
12.356,0.202363
12.356,0.154634
12.356,0.150962
12.694,0.206034
12.694,0.308835
12.694,0.180334
12.694,0.466707
12.694,0.220720
12.694,0.150962
12.965,0.474050
12.965,0.231734
12.965,0.345549
