elapsed_time_s,pulse_height_V
0.098,0.275792
0.336,0.488736
0.336,0.213377
0.336,0.393278
0.336,0.441007
0.336,0.235406
0.569,0.415307
0.569,0.580522
0.569,0.180334
0.569,0.415307
0.569,0.275792
0.569,0.224392
0.798,0.161977
1.034,0.246420
1.034,0.209706
1.034,0.242749
1.034,0.191348
1.321,0.242749
1.321,0.275792
1.321,0.184006
1.321,0.239077
1.322,0.573179
1.322,0.150962
1.322,0.286806
1.597,0.407964
1.597,0.176663
1.597,0.154634
1.597,0.180334
1.861,0.264777
1.861,0.452021
1.861,0.198691
1.861,0.378592
1.861,0.187677
1.861,0.150962
2.201,0.481393
2.201,0.180334
2.201,0.154634
2.201,0.154634
2.201,0.349221
2.201,0.308835
2.461,0.150962
2.461,0.496079
2.461,0.154634
2.461,0.422650
2.461,0.341878
2.756,0.429993
2.756,0.338207
2.756,0.404293
2.756,0.176663
2.756,0.441007
2.756,0.161977
2.756,0.514436
3.019,0.264777
3.019,0.474050
3.019,0.154634
3.019,0.474050
3.019,0.169320
3.019,0.426321
3.356,0.154634
3.356,0.209706
3.356,0.415307
3.356,0.411636
3.356,0.290478
3.356,0.437336
3.356,0.154634
3.615,0.180334
3.615,0.154634
3.615,0.477722
3.615,0.407964
3.615,0.455693
3.615,0.275792
3.911,0.154634
3.911,0.356564
3.911,0.209706
3.911,0.150962
3.911,0.220720
3.911,0.176663
4.173,0.319849
4.173,0.272120
4.173,0.172991
4.173,0.250092
4.173,0.305163
4.173,0.150962
4.173,0.187677
4.508,0.452021
4.508,0.154634
4.508,0.246420
4.508,0.184006
4.508,0.496079
4.508,0.338207
4.773,0.202363
4.773,0.158305
4.773,0.161977
4.773,0.191348
5.071,0.400621
5.071,0.150962
5.071,0.554822
5.071,0.195020
5.071,0.202363
5.071,0.272120
5.071,0.389607
5.340,0.470379
5.340,0.283135
5.340,0.455693
5.340,0.264777
5.340,0.150962
5.340,0.459364
5.682,0.349221
5.682,0.154634
5.682,0.290478
5.682,0.154634
5.682,0.264777
5.682,0.206034
5.682,0.466707
5.682,0.209706
5.947,0.433664
5.947,0.172991
5.947,0.165648
5.947,0.202363
5.947,0.161977
6.243,0.150962
6.243,0.261106
6.243,1.377227
6.243,0.231734
6.243,0.228063
6.508,0.202363
6.508,0.202363
6.508,0.224392
6.508,0.158305
6.508,0.466707
6.738,0.239077
7.004,0.224392
7.004,0.154634
7.004,0.158305
7.004,0.150962
7.004,0.172991
7.004,0.253763
7.004,0.150962
7.004,0.161977
7.265,0.378592
7.265,0.150962
7.265,0.371250
7.265,0.297821
7.265,0.250092
7.265,0.198691
7.265,0.268449
7.529,0.161977
7.529,0.393278
7.529,0.441007
7.529,0.220720
7.529,0.206034
7.789,0.158305
7.789,0.429993
7.789,0.283135
7.789,0.150962
7.789,0.150962
7.789,0.161977
8.134,0.154634
8.134,0.437336
8.134,0.444679
8.134,0.150962
8.134,0.150962
8.134,0.474050
8.399,0.286806
8.399,0.158305
8.399,0.470379
8.399,0.532793
8.399,0.150962
8.399,0.154634
8.693,0.150962
8.693,0.242749
8.693,0.294149
8.693,0.161977
8.693,0.496079
8.693,0.294149
8.962,0.426321
8.962,0.169320
8.962,0.437336
8.962,0.209706
8.962,0.404293
8.962,0.349221
9.295,0.422650
9.295,0.459364
9.295,0.297821
9.295,0.429993
9.295,0.250092
9.295,0.217049
9.295,0.330864
9.556,0.154634
9.556,0.154634
9.556,0.154634
9.556,0.411636
9.556,0.407964
9.556,0.312506
9.556,0.158305
9.852,0.429993
9.852,0.393278
9.852,0.275792
9.852,0.529122
9.852,0.195020
9.852,0.161977
9.852,0.400621
10.117,0.283135
10.117,0.165648
10.117,1.355199
10.117,0.455693
10.117,0.452021
10.117,0.154634
