elapsed_time_s,pulse_height_V
0.129,0.169320
0.367,0.411636
0.367,0.444679
0.367,0.165648
0.367,0.393278
0.367,0.154634
0.367,0.195020
0.679,0.154634
0.679,0.158305
0.679,0.602551
0.679,0.422650
0.978,0.345549
0.978,0.463036
0.978,0.191348
0.978,0.206034
0.978,0.154634
1.244,0.202363
1.244,0.268449
1.244,0.488736
1.244,0.415307
1.244,0.316178
1.544,0.150962
1.545,0.165648
1.545,0.198691
1.545,0.286806
1.545,0.327192
1.545,0.257435
1.545,0.400621
1.860,0.573179
1.860,0.172991
1.860,0.198691
1.860,0.319849
1.860,0.158305
1.860,0.382264
2.157,0.385935
2.157,0.507093
2.157,0.150962
2.157,0.239077
2.414,0.154634
2.414,0.411636
2.414,0.224392
2.414,0.264777
2.414,0.198691
2.414,0.459364
2.414,0.437336
2.716,0.261106
2.716,0.389607
2.716,0.338207
2.716,0.180334
2.716,0.161977
2.716,0.209706
2.716,0.158305
3.017,0.154634
3.017,0.374921
3.017,0.404293
3.017,0.165648
3.320,0.411636
3.320,0.209706
3.320,0.150962
3.320,0.253763
3.320,0.540136
3.320,0.341878
3.320,0.319849
3.606,0.437336
3.606,0.206034
3.606,1.160612
3.606,0.286806
3.606,0.272120
3.606,0.169320
3.917,0.411636
3.917,0.584194
3.917,0.206034
3.917,0.341878
3.917,0.184006
3.917,0.209706
4.250,0.239077
4.250,0.209706
4.250,0.202363
4.250,0.441007
4.250,0.161977
4.250,0.154634
4.250,0.349221
4.552,0.334535
4.552,0.283135
4.552,0.481393
4.552,0.308835
4.552,0.154634
4.552,0.161977
4.834,0.150962
4.834,0.150962
4.834,0.165648
4.834,0.261106
4.834,0.169320
4.834,0.382264
5.136,0.463036
5.136,0.158305
5.136,0.463036
5.136,0.393278
5.136,0.161977
5.136,0.257435
5.466,0.161977
5.466,0.400621
5.466,0.400621
5.466,0.158305
5.466,0.154634
5.466,0.499750
5.769,0.161977
5.769,0.422650
5.769,0.345549
5.769,0.150962
5.769,0.180334
5.769,0.154634
6.052,0.250092
6.052,0.154634
6.052,0.154634
6.052,0.161977
6.052,0.150962
6.358,0.312506
6.358,0.165648
6.358,0.154634
6.358,0.525451
6.358,0.187677
6.358,0.492407
6.358,0.213377
6.695,0.580522
6.695,0.202363
6.695,0.261106
6.695,0.191348
6.695,0.422650
6.695,0.235406
6.695,0.209706
6.995,0.217049
6.995,0.429993
6.995,0.448350
6.995,0.518108
6.995,0.257435
7.278,0.477722
7.278,0.341878
7.278,0.312506
7.278,0.628251
7.278,0.169320
7.278,0.415307
7.278,0.150962
7.586,0.161977
7.586,0.195020
7.586,0.290478
7.586,1.167954
7.586,0.352892
7.586,0.308835
7.919,0.279463
7.919,0.154634
7.919,0.389607
7.919,0.154634
7.919,0.426321
7.919,0.470379
7.919,0.521779
8.214,0.602551
8.214,0.294149
8.214,0.396950
8.214,0.338207
8.214,0.213377
8.491,0.172991
8.491,0.154634
8.491,0.305163
8.491,0.158305
8.491,0.176663
8.491,0.180334
8.491,0.150962
8.797,0.455693
8.797,0.382264
8.797,0.161977
8.797,0.257435
8.797,0.150962
8.797,0.352892
9.115,0.209706
9.115,0.150962
9.115,0.165648
9.115,0.191348
9.115,0.195020
9.115,0.158305
9.433,0.455693
9.433,0.220720
9.433,0.316178
9.433,0.411636
9.433,0.154634
9.433,0.154634
9.707,0.290478
9.707,0.202363
9.707,0.154634
9.707,0.268449
9.707,0.150962
10.021,0.150962
10.021,0.169320
10.021,0.452021
10.021,0.172991
10.021,0.323521
10.341,0.257435
10.341,0.150962
10.341,0.180334
10.341,0.330864
10.341,0.154634
10.653,0.169320
10.653,0.154634
10.653,0.283135
10.653,0.396950
10.653,0.150962
10.653,0.312506
10.927,0.150962
10.927,0.161977
10.927,0.253763
10.927,0.297821
10.927,0.165648
10.927,0.150962
11.241,0.345549
11.241,0.316178
11.241,0.591537
11.241,0.191348
11.241,0.407964
11.241,0.184006
11.574,0.158305
11.574,0.418978
11.574,0.202363
11.574,0.268449
11.574,0.452021
11.574,0.169320
11.574,0.206034
11.574,0.154634
11.885,0.228063
11.885,0.202363
11.885,0.338207
11.885,0.161977
11.885,0.591537
11.885,0.150962
12.162,0.532793
12.162,0.239077
12.162,0.360235
12.162,0.195020
12.162,0.180334
12.162,0.411636
12.480,0.224392
12.480,0.466707
12.480,0.161977
12.480,0.202363
12.480,0.407964
12.480,0.396950
12.801,0.250092
12.801,0.437336
12.801,0.455693
12.801,0.459364
12.801,0.213377
12.801,0.242749
13.005,0.150962
13.270,0.154634
13.270,0.327192
13.270,0.220720
13.270,0.301492
13.576,0.154634
13.576,0.172991
13.576,0.433664
13.576,0.514436
13.576,0.470379
13.576,0.150962
13.576,0.150962
13.906,0.150962
13.906,0.150962
13.906,0.510765
13.906,0.198691
13.906,0.158305
13.906,0.158305
14.204,0.389607
14.204,0.591537
14.204,0.576851
14.204,0.477722
14.204,0.202363
14.204,0.275792
14.493,0.154634
14.493,0.150962
14.493,0.349221
14.493,0.169320
14.493,0.606222
14.493,0.180334
14.493,0.246420
14.796,0.385935
14.796,0.169320
14.796,0.165648
14.796,0.202363
14.796,0.150962
15.084,0.374921
15.084,0.297821
15.084,0.150962
15.084,0.308835
15.084,0.169320
15.084,0.198691
15.430,0.165648
15.430,0.150962
15.430,0.150962
15.430,0.206034
15.430,0.587865
15.430,0.150962
15.430,0.150962
15.714,0.316178
15.714,0.345549
15.714,0.385935
15.714,0.297821
15.714,0.150962
16.015,0.161977
16.015,0.452021
16.015,0.198691
16.015,0.169320
16.015,0.396950
16.015,0.510765
16.301,0.150962
16.301,0.602551
16.301,0.257435
16.301,0.452021
16.301,0.202363
16.301,0.206034
16.301,0.297821
16.641,0.191348
16.641,0.323521
16.641,0.154634
16.641,0.169320
16.641,0.573179
16.641,0.283135
16.928,0.268449
16.928,0.184006
16.928,0.150962
16.928,0.150962
16.928,0.444679
17.228,0.220720
17.228,0.404293
17.228,0.452021
17.228,0.150962
17.516,0.459364
17.516,0.235406
17.516,0.396950
17.516,0.261106
17.516,0.286806
17.516,0.268449
17.856,0.161977
17.856,0.606222
17.856,0.158305
17.856,0.150962
18.140,0.396950
18.140,0.301492
18.140,0.202363
18.140,0.165648
18.140,0.283135
18.140,0.150962
18.448,0.591537
18.448,0.217049
18.448,0.455693
18.448,0.404293
18.448,0.246420
18.448,0.154634
18.448,0.206034
18.736,0.272120
18.736,0.165648
18.736,0.150962
18.736,0.305163
18.736,0.154634
18.736,0.257435
19.091,0.150962
19.091,0.187677
19.091,0.334535
19.091,0.551151
19.091,0.400621
19.091,0.154634
19.383,0.154634
19.383,0.264777
19.383,0.154634
19.383,0.172991
19.691,0.228063
19.691,0.290478
19.691,0.352892
19.691,0.217049
19.691,0.228063
19.691,0.220720
19.987,0.264777
19.987,0.294149
19.988,0.429993
19.988,0.308835
19.988,0.198691
19.988,0.617237
20.345,0.150962
20.345,0.261106
20.345,0.470379
20.345,0.275792
20.345,0.257435
20.345,0.231734
20.640,0.319849
20.640,0.154634
20.640,0.429993
20.640,0.459364
20.640,0.191348
20.640,0.154634
20.948,0.334535
20.948,0.231734
20.948,0.866895
20.948,0.327192
20.948,0.180334
21.238,0.279463
21.238,0.154634
21.238,0.235406
21.238,0.389607
21.238,0.213377
21.238,0.213377
21.591,0.279463
21.591,0.312506
21.591,0.301492
21.591,0.404293
21.591,0.150962
21.591,0.253763
21.591,0.154634
21.591,0.407964
21.884,0.466707
21.884,0.415307
21.884,0.404293
21.884,0.158305
21.884,0.172991
22.194,0.389607
22.194,0.250092
22.194,1.156940
22.194,0.158305
22.194,0.613565
22.490,0.150962
22.490,0.165648
22.490,0.444679
22.490,0.429993
22.490,0.250092
22.490,0.195020
22.490,0.202363
22.490,0.396950
22.841,0.448350
22.841,0.448350
22.841,0.407964
22.841,0.158305
22.841,0.441007
23.135,0.158305
23.135,0.150962
23.135,0.264777
23.135,0.191348
23.135,0.367578
23.441,0.448350
23.441,0.184006
23.441,0.444679
23.441,0.268449
23.441,0.294149
23.441,0.444679
23.441,0.250092
23.736,0.191348
23.736,0.176663
23.736,0.492407
23.736,0.338207
23.736,0.283135
23.736,0.283135
24.079,0.206034
24.079,0.213377
24.079,0.180334
24.079,0.459364
24.079,0.187677
24.079,0.382264
24.371,0.400621
24.371,0.429993
24.371,0.176663
24.371,0.389607
24.371,0.341878
24.371,0.191348
24.681,0.154634
24.681,0.187677
24.681,0.573179
24.681,0.165648
24.681,0.161977
24.681,0.323521
25.010,0.158305
25.010,0.169320
25.010,0.488736
25.010,0.488736
25.010,0.169320
25.010,0.161977
25.316,0.312506
25.316,0.169320
25.316,0.341878
25.316,0.294149
25.316,0.184006
25.316,0.150962
25.619,0.154634
25.619,0.407964
25.619,0.180334
25.619,0.481393
25.619,0.176663
25.928,0.246420
25.928,0.418978
25.928,0.150962
25.928,0.217049
25.928,0.407964
25.928,0.187677
25.928,0.433664
26.266,0.206034
26.266,0.191348
26.266,0.184006
26.266,0.158305
26.266,0.294149
26.266,0.235406
26.266,0.154634
26.571,0.187677
26.571,0.411636
26.571,0.485065
26.571,0.584194
26.571,0.150962
26.571,0.411636
26.863,0.150962
26.863,0.418978
26.863,0.235406
26.863,0.180334
26.863,0.444679
26.863,0.415307
26.863,0.150962
27.173,0.444679
27.173,0.316178
27.173,0.327192
27.173,0.319849
27.173,0.187677
27.173,0.250092
27.505,0.161977
27.505,0.158305
27.505,0.165648
27.505,0.150962
27.505,0.202363
27.808,0.220720
27.808,0.591537
27.808,0.184006
27.808,0.161977
27.808,0.455693
27.808,0.161977
28.092,0.301492
28.092,0.455693
28.092,0.206034
28.092,0.312506
28.092,0.418978
28.092,0.158305
28.092,0.184006
28.092,0.393278
28.392,0.338207
28.392,0.463036
28.392,0.191348
28.392,0.378592
28.392,0.206034
28.392,0.150962
28.392,0.400621
28.722,0.184006
28.722,0.231734
28.722,0.154634
28.722,0.154634
28.722,0.150962
28.722,0.150962
29.023,0.356564
29.023,0.448350
29.023,0.161977
29.023,0.396950
29.023,0.246420
29.023,0.191348
29.311,0.246420
29.311,0.184006
29.311,0.595208
29.311,0.172991
29.311,0.202363
29.311,0.341878
29.311,0.338207
29.608,0.316178
29.608,0.422650
29.608,0.169320
29.608,0.158305
29.608,0.150962
29.608,0.385935
29.940,0.525451
29.940,0.496079
29.940,0.169320
29.940,0.415307
30.246,0.158305
30.246,0.609894
30.246,0.154634
30.246,0.297821
30.246,0.150962
30.246,0.180334
30.246,0.239077
30.246,0.180334
30.541,0.363907
30.541,0.441007
30.541,0.195020
30.541,0.389607
30.541,0.150962
30.853,0.228063
30.853,0.275792
30.853,0.154634
30.853,0.172991
31.149,0.239077
31.149,0.455693
31.149,0.250092
31.149,0.316178
31.149,0.184006
31.505,0.184006
31.505,0.411636
31.505,0.206034
31.505,0.154634
31.505,0.264777
31.505,0.290478
31.505,0.172991
31.795,0.150962
31.795,0.345549
31.795,0.150962
31.795,0.161977
31.795,0.150962
32.100,0.158305
32.100,0.169320
32.100,0.378592
32.100,0.158305
32.100,0.187677
32.390,0.474050
32.390,0.477722
32.390,0.264777
32.390,0.334535
32.390,0.569508
32.746,0.562165
32.746,0.180334
32.746,0.150962
32.746,0.150962
32.746,0.334535
32.746,0.180334
32.746,0.455693
33.035,0.422650
33.035,0.422650
33.035,0.385935
33.035,0.488736
33.335,0.195020
33.335,0.279463
33.335,0.411636
33.335,0.378592
33.335,0.396950
33.623,0.580522
33.623,0.161977
33.623,0.433664
33.623,0.239077
33.623,0.228063
33.623,0.334535
33.623,0.209706
33.623,0.261106
33.965,0.217049
33.965,0.301492
33.965,0.521779
33.965,0.316178
33.965,0.452021
33.965,0.154634
33.965,0.305163
33.965,0.312506
34.249,0.217049
34.249,0.496079
34.249,0.161977
34.249,0.202363
34.249,0.154634
34.249,0.422650
34.553,0.191348
34.553,0.396950
34.553,0.510765
34.553,0.217049
34.841,0.180334
34.841,0.463036
34.841,0.176663
34.841,0.481393
34.841,0.154634
34.841,0.400621
35.183,0.231734
35.183,0.246420
35.183,0.646608
35.183,0.150962
35.183,0.268449
35.183,0.286806
35.183,0.198691
35.472,0.338207
35.472,0.158305
35.472,0.404293
35.472,0.154634
35.472,0.452021
35.472,0.209706
35.776,0.518108
35.776,0.411636
35.776,0.169320
35.776,0.349221
35.776,0.268449
36.063,0.323521
36.063,0.400621
36.063,0.154634
36.063,0.187677
36.424,0.396950
36.424,0.569508
36.424,0.481393
36.424,0.154634
36.424,0.466707
36.424,0.540136
36.424,1.200998
36.718,0.334535
36.718,0.242749
36.718,0.286806
36.718,1.281769
36.718,0.418978
37.023,0.341878
37.023,0.242749
37.023,0.290478
37.023,0.305163
37.023,0.363907
37.312,0.283135
37.312,0.158305
37.312,0.158305
37.312,0.411636
37.312,0.418978
37.663,0.154634
37.663,0.154634
37.663,0.363907
37.663,0.198691
37.663,0.393278
37.950,0.415307
37.950,0.165648
37.950,0.411636
37.950,0.459364
38.252,0.441007
38.252,0.150962
38.252,0.429993
38.252,0.319849
38.252,0.334535
38.549,0.455693
38.549,0.213377
38.549,0.206034
38.549,0.206034
38.549,0.150962
38.549,0.312506
38.549,0.275792
38.549,0.378592
38.903,0.356564
38.903,0.378592
38.903,0.330864
38.903,0.235406
38.903,0.217049
39.192,0.385935
39.192,0.286806
39.192,0.161977
39.192,0.165648
39.192,0.154634
39.192,0.154634
39.498,0.161977
39.498,0.202363
39.498,0.378592
39.498,0.246420
39.498,0.352892
39.498,0.407964
39.788,0.305163
39.788,0.154634
39.788,0.154634
39.788,0.209706
39.788,0.154634
39.788,0.191348
40.134,0.228063
40.134,0.349221
40.134,0.206034
40.134,0.407964
40.134,0.275792
40.134,0.154634
40.421,0.396950
40.421,0.161977
40.421,0.150962
40.421,0.250092
40.421,0.161977
40.421,0.407964
40.725,0.154634
40.725,0.154634
40.725,0.459364
40.725,0.466707
40.725,0.455693
41.015,0.316178
41.015,0.150962
41.015,0.264777
41.015,0.363907
41.015,0.407964
41.359,0.198691
41.359,0.198691
41.359,0.220720
41.359,0.466707
41.359,0.158305
41.359,0.150962
41.653,0.253763
41.653,0.231734
41.653,0.198691
41.653,0.903610
41.653,0.272120
41.653,0.228063
41.964,0.154634
41.964,0.206034
41.964,0.187677
41.964,0.371250
41.964,0.180334
41.964,0.187677
41.964,0.389607
42.252,0.433664
42.252,0.294149
42.252,0.158305
42.252,0.389607
42.252,0.422650
42.252,0.176663
42.600,1.175297
42.600,0.452021
42.600,0.161977
42.600,0.158305
42.600,0.161977
42.600,0.246420
42.885,0.294149
42.885,0.150962
42.885,0.418978
42.885,0.496079
42.885,0.154634
43.189,0.198691
43.189,0.305163
43.189,0.272120
43.189,0.154634
43.189,0.378592
43.189,0.150962
43.189,0.415307
43.189,0.470379
43.476,0.169320
43.476,0.319849
43.476,0.158305
43.476,0.224392
43.821,0.150962
43.821,0.180334
43.821,0.224392
43.821,0.426321
43.821,0.418978
44.103,0.154634
44.103,0.415307
44.103,0.150962
44.103,0.319849
44.103,0.246420
44.407,0.180334
44.407,0.169320
44.407,0.393278
44.407,0.444679
44.407,0.411636
44.407,0.360235
44.407,0.176663
44.407,0.485065
44.695,0.360235
44.695,0.264777
44.695,0.385935
44.695,0.154634
44.695,0.301492
44.695,0.187677
45.038,0.180334
45.038,0.172991
45.038,0.161977
45.038,1.252398
45.038,0.485065
45.322,0.459364
45.322,0.686994
45.322,0.161977
45.322,0.150962
45.322,0.389607
45.322,0.272120
45.623,0.294149
45.623,0.286806
45.623,0.150962
45.623,0.172991
45.912,0.543808
45.912,0.943996
45.912,0.176663
45.912,0.400621
45.912,0.150962
45.912,0.195020
45.912,0.217049
45.912,0.371250
46.254,0.158305
46.254,0.529122
46.254,0.437336
46.254,0.459364
46.254,0.246420
46.254,0.569508
46.254,0.161977
46.543,0.459364
46.543,0.202363
46.543,0.455693
46.543,0.154634
46.543,0.158305
46.847,0.206034
46.847,0.396950
46.847,0.165648
46.847,1.325827
46.847,0.569508
46.847,0.165648
46.847,0.150962
47.141,0.150962
47.141,0.180334
47.141,1.296455
47.141,0.272120
47.141,0.415307
47.492,0.576851
47.492,0.150962
47.492,0.378592
47.492,0.202363
47.492,0.422650
47.492,0.316178
47.492,0.463036
47.778,0.191348
47.778,0.150962
47.778,0.418978
47.778,0.235406
47.778,0.466707
48.079,0.158305
48.079,0.195020
48.079,0.301492
48.079,0.202363
48.079,0.323521
48.367,0.261106
48.367,0.206034
48.367,0.176663
48.367,0.407964
48.367,0.294149
48.729,0.246420
48.729,0.158305
48.729,0.264777
48.729,0.158305
48.729,0.268449
48.729,0.415307
49.017,0.187677
49.017,0.620908
