elapsed_time_s,pulse_height_V
0.178,0.411636
0.178,0.187677
0.411,0.169320
0.411,0.150962
0.411,0.169320
0.640,0.198691
0.949,0.253763
0.949,0.433664
0.949,0.180334
0.949,0.378592
0.949,0.228063
0.949,0.418978
1.219,0.261106
1.219,0.195020
1.531,0.279463
1.531,0.286806
1.531,0.272120
1.531,0.176663
1.531,0.161977
1.763,0.411636
1.763,0.150962
2.070,0.404293
2.070,0.154634
2.070,0.620908
2.070,0.455693
2.070,0.356564
2.070,0.202363
2.344,0.150962
2.649,0.165648
2.649,0.206034
2.649,0.150962
2.649,0.176663
2.649,0.158305
2.649,0.195020
2.649,0.404293
2.874,0.308835
2.874,0.165648
3.184,0.433664
3.184,0.378592
3.184,0.518108
3.184,0.286806
3.184,0.150962
3.452,0.305163
3.452,0.301492
3.761,0.580522
3.761,0.330864
3.761,0.198691
3.761,0.330864
3.761,0.338207
3.761,0.158305
3.990,0.540136
4.295,0.441007
4.295,0.283135
4.295,0.463036
4.295,0.150962
4.295,0.165648
4.295,0.224392
4.295,0.275792
4.564,0.202363
4.564,0.327192
4.870,0.206034
4.870,0.150962
4.870,0.272120
4.870,0.180334
4.870,0.466707
4.870,0.202363
4.870,0.400621
4.870,0.220720
5.100,0.165648
5.100,0.250092
5.406,0.444679
5.406,0.422650
5.406,0.154634
5.406,0.400621
5.406,0.411636
5.676,0.176663
5.676,0.165648
5.974,0.154634
5.974,0.485065
5.974,0.411636
5.974,0.242749
5.974,0.180334
6.206,0.172991
6.206,0.217049
6.506,0.161977
6.506,0.180334
6.506,0.261106
6.506,0.474050
6.506,0.407964
6.776,0.261106
6.776,0.161977
7.079,0.470379
7.079,0.418978
7.079,0.345549
7.079,0.206034
7.079,0.169320
7.079,0.150962
7.079,0.150962
7.308,0.338207
7.614,0.169320
7.614,0.209706
7.614,0.330864
7.614,0.187677
7.614,0.481393
7.614,0.452021
7.881,0.165648
7.881,0.150962
8.180,0.477722
8.180,0.195020
8.180,0.158305
8.180,0.411636
8.180,0.154634
8.411,0.239077
8.411,0.261106
8.721,0.294149
8.721,0.239077
8.721,0.257435
8.721,0.330864
9.001,0.161977
9.001,0.217049
9.303,0.485065
9.303,0.191348
9.303,0.198691
9.303,0.338207
9.536,0.305163
9.536,0.448350
9.846,0.404293
9.846,0.239077
9.846,0.297821
9.846,0.404293
9.846,0.323521
10.112,0.172991
10.112,0.150962
10.414,0.150962
10.414,0.202363
10.414,0.455693
10.644,0.217049
10.950,0.161977
10.950,0.158305
10.950,0.154634
10.950,0.415307
10.950,0.297821
11.221,0.246420
11.221,0.220720
11.529,0.448350
11.529,0.378592
11.529,0.191348
11.529,0.477722
11.765,0.378592
11.765,0.327192
12.074,0.150962
12.074,0.195020
12.074,0.228063
12.074,0.180334
12.074,0.235406
12.074,0.341878
12.343,0.150962
12.343,0.312506
12.648,0.198691
12.648,0.158305
12.648,0.217049
12.648,0.283135
12.648,0.150962
12.877,0.172991
12.877,0.429993
13.188,0.418978
13.188,0.470379
13.188,0.272120
13.188,0.305163
13.188,0.261106
13.188,0.150962
13.456,0.213377
13.456,0.242749
13.767,0.150962
13.767,0.499750
13.767,0.503422
13.767,0.352892
13.767,0.191348
13.767,0.154634
13.997,0.235406
13.997,0.385935
14.307,0.239077
14.307,0.191348
14.307,0.158305
14.307,0.158305
14.307,0.250092
14.585,0.338207
14.585,0.499750
14.884,0.396950
14.884,0.217049
14.884,0.301492
14.884,0.514436
14.884,0.400621
14.884,0.184006
15.114,0.150962
15.114,0.341878
15.418,0.246420
15.418,0.224392
15.418,0.176663
15.418,0.150962
15.418,0.485065
15.699,0.206034
15.699,0.150962
16.002,0.268449
16.002,0.158305
16.002,0.536465
16.002,0.150962
16.002,0.312506
16.233,0.209706
16.541,0.477722
16.541,0.378592
16.541,0.415307
16.541,0.580522
16.541,0.154634
16.541,0.415307
16.815,0.477722
16.815,0.385935
17.119,0.279463
17.119,0.272120
17.119,0.154634
17.119,0.595208
17.119,0.385935
17.119,0.481393
17.349,0.529122
17.349,0.184006
17.660,0.198691
17.660,0.404293
17.660,0.217049
17.660,0.150962
17.660,0.176663
17.660,0.154634
17.660,0.261106
17.660,0.308835
17.930,0.316178
17.930,0.150962
18.231,0.426321
18.231,0.172991
18.231,0.165648
18.231,0.580522
18.231,0.301492
18.231,0.209706
18.461,0.158305
18.461,0.349221
18.767,0.161977
18.767,0.150962
18.767,0.385935
18.767,0.429993
18.767,0.154634
18.767,0.301492
19.038,0.220720
19.341,0.569508
19.341,0.411636
19.341,0.172991
19.341,0.154634
19.341,0.426321
19.341,0.433664
19.341,0.312506
19.574,0.161977
19.574,0.195020
19.888,0.297821
19.888,0.319849
19.888,0.316178
19.888,0.407964
19.888,0.448350
19.888,0.191348
19.888,0.257435
20.162,0.161977
20.162,0.272120
20.467,0.510765
20.467,0.455693
20.467,0.169320
20.467,0.437336
20.467,0.231734
20.699,0.195020
21.007,0.308835
21.007,0.272120
21.007,0.191348
21.007,0.150962
21.007,0.272120
21.276,0.150962
21.276,0.272120
21.581,0.268449
21.581,0.209706
21.581,0.180334
21.581,0.158305
21.581,0.180334
21.581,0.161977
21.814,0.286806
21.814,0.418978
22.120,0.187677
22.120,0.150962
22.120,0.154634
22.120,0.158305
22.120,0.154634
22.120,0.239077
22.120,0.242749
22.390,0.385935
22.390,0.206034
22.694,0.217049
22.694,0.400621
22.694,0.389607
22.694,0.507093
22.694,0.198691
22.694,0.470379
22.927,0.150962
22.927,0.286806
23.237,0.393278
23.237,0.150962
23.237,0.253763
23.237,0.466707
23.237,0.393278
23.237,0.158305
23.506,0.158305
23.506,0.536465
23.815,0.246420
23.815,0.176663
23.815,0.628251
23.815,0.195020
23.815,0.613565
24.046,0.433664
24.046,0.360235
24.353,0.191348
24.353,0.584194
24.353,0.426321
24.353,0.191348
24.353,0.393278
24.621,0.455693
24.621,0.382264
24.925,0.154634
24.925,0.150962
24.925,0.312506
24.925,0.158305
24.925,0.474050
24.925,0.150962
25.160,0.231734
25.464,0.441007
25.464,0.382264
25.464,0.228063
25.464,0.268449
25.464,0.158305
25.464,0.250092
25.464,0.154634
25.738,0.209706
25.738,0.169320
26.035,0.275792
26.035,0.418978
26.035,0.286806
26.035,0.620908
26.035,0.474050
26.035,0.213377
26.268,0.411636
26.268,0.198691
26.568,0.150962
26.569,0.150962
26.569,0.150962
26.569,0.176663
26.569,0.312506
26.569,0.202363
26.569,0.382264
26.838,0.396950
26.838,0.180334
27.138,0.150962
27.138,0.150962
27.138,0.463036
27.138,0.253763
27.138,0.334535
27.138,0.158305
27.363,0.154634
27.670,0.305163
27.670,0.400621
27.670,0.158305
27.670,0.158305
27.670,0.150962
27.670,0.184006
27.670,0.407964
27.670,0.415307
27.670,0.308835
27.945,0.591537
27.945,0.470379
28.247,0.305163
28.247,0.452021
28.247,0.150962
28.247,0.154634
28.247,0.253763
28.477,0.150962
28.477,0.606222
28.778,0.319849
28.778,0.253763
28.778,0.213377
28.778,0.154634
28.778,0.286806
29.051,0.150962
29.051,0.246420
29.354,0.308835
29.354,0.154634
29.354,0.444679
29.354,0.294149
29.354,0.418978
29.354,0.514436
29.354,0.415307
29.583,0.154634
29.883,0.235406
29.883,0.452021
29.883,0.268449
29.883,0.213377
29.883,0.158305
29.883,0.444679
29.883,0.191348
30.157,0.220720
30.157,0.217049
30.466,0.161977
30.466,0.202363
30.466,0.150962
30.466,0.184006
30.466,0.158305
30.467,0.195020
30.702,0.195020
30.702,0.242749
31.009,0.169320
31.009,1.215683
31.009,0.169320
31.009,0.316178
31.009,0.180334
31.282,0.154634
31.282,0.573179
31.588,0.286806
31.588,0.396950
31.588,0.184006
31.588,0.154634
31.588,0.441007
31.820,0.323521
31.820,0.345549
32.127,0.184006
32.127,0.441007
32.127,0.404293
32.127,0.154634
32.127,0.595208
32.127,0.268449
32.401,0.150962
32.704,0.349221
32.704,0.150962
32.704,0.202363
32.704,0.448350
32.704,0.184006
32.704,0.404293
32.935,0.407964
32.935,0.466707
33.240,0.195020
33.240,0.154634
33.240,0.150962
33.240,0.213377
33.240,0.466707
33.512,0.352892
33.512,0.327192
