elapsed_time_s,pulse_height_V
0.082,0.290478
0.082,2.107846
0.082,0.367578
0.367,0.161977
0.367,0.547479
0.367,0.312506
0.367,0.874238
0.367,0.294149
0.367,0.150962
0.575,1.483699
0.575,0.514436
0.575,0.584194
0.575,0.195020
0.575,1.446985
0.805,0.569508
0.805,0.176663
0.805,0.286806
0.805,0.217049
0.805,0.176663
0.805,0.180334
0.805,0.228063
1.038,0.231734
1.038,0.477722
1.038,0.525451
1.038,0.158305
1.038,1.872873
1.038,1.274427
1.038,0.811824
1.284,0.235406
1.284,0.191348
1.284,0.925639
1.284,0.664966
1.284,0.195020
1.284,0.540136
1.284,1.803116
1.284,0.187677
1.566,0.822838
1.566,0.246420
1.566,0.441007
1.566,0.529122
1.566,0.224392
1.566,0.180334
1.808,0.624580
1.808,0.286806
1.808,0.474050
1.808,0.191348
1.808,0.444679
1.808,0.264777
2.007,0.246420
2.007,0.195020
2.007,0.356564
2.007,0.650280
2.007,0.411636
2.251,0.176663
2.251,0.297821
2.251,0.294149
2.251,0.224392
2.251,0.422650
2.251,1.090854
2.251,1.234041
2.524,1.656258
2.524,0.642937
2.524,0.161977
2.524,0.257435
2.524,0.591537
2.761,0.727380
2.761,0.239077
2.761,1.608529
2.761,0.172991
2.761,0.734723
2.761,0.800809
2.999,0.396950
2.999,0.312506
2.999,0.220720
2.999,0.518108
2.999,0.286806
2.999,0.352892
2.999,0.378592
3.214,0.294149
3.214,0.224392
3.214,0.327192
3.214,1.836159
3.214,0.198691
3.214,0.455693
3.465,0.154634
3.465,1.590171
3.465,0.206034
3.465,1.046797
3.465,0.198691
3.757,0.418978
3.757,0.198691
3.757,1.340513
3.757,0.374921
3.757,0.742066
3.757,0.246420
3.757,0.635594
3.757,0.767766
3.997,1.377227
3.997,0.228063
3.997,0.180334
3.997,0.470379
3.997,0.283135
3.997,0.209706
4.244,0.150962
4.244,0.150962
4.244,0.231734
4.244,2.107846
4.482,0.485065
4.482,0.202363
4.482,0.206034
4.482,0.393278
4.482,0.187677
4.482,0.525451
4.698,0.176663
4.698,0.338207
4.698,0.822838
4.976,0.275792
4.976,0.529122
4.976,0.356564
4.976,0.448350
4.976,0.283135
4.976,0.448350
5.216,1.402927
5.216,0.184006
5.216,0.955010
5.216,0.360235
5.216,0.172991
5.216,0.184006
5.461,0.290478
5.461,0.345549
5.461,1.905916
5.461,0.297821
5.461,0.172991
5.461,0.150962
5.688,1.505728
5.688,1.817801
5.688,0.242749
5.688,0.184006
5.688,0.246420
5.688,0.551151
5.977,0.367578
5.977,0.323521
5.977,0.305163
5.977,0.657623
5.977,0.338207
5.977,0.283135
6.211,0.529122
6.211,0.841195
6.211,0.587865
6.211,0.242749
6.211,0.363907
6.211,0.753081
6.211,0.165648
6.421,0.562165
6.421,0.301492
6.421,0.800809
6.421,0.290478
6.421,0.191348
6.421,0.301492
6.661,0.202363
6.661,0.217049
6.661,0.793466
6.661,0.239077
6.661,0.363907
6.661,1.123897
6.661,0.540136
6.894,0.191348
6.894,2.001374
6.894,1.377227
6.894,0.165648
6.894,0.628251
6.894,0.628251
6.894,0.360235
6.894,0.235406
6.894,0.360235
7.191,0.323521
7.191,0.176663
7.191,0.294149
7.191,0.286806
7.191,0.521779
7.191,0.441007
7.191,0.187677
7.191,0.187677
7.191,0.474050
7.425,0.172991
7.425,0.253763
7.425,0.690666
7.425,1.105540
7.425,0.745738
7.425,0.393278
7.634,0.371250
7.634,0.631923
7.634,0.154634
7.634,0.562165
7.634,0.202363
7.872,1.212012
7.872,0.209706
7.872,0.250092
7.872,2.280404
7.872,0.202363
7.872,0.393278
8.107,0.279463
8.107,0.404293
8.107,0.253763
8.107,0.161977
8.394,0.268449
8.394,0.250092
8.394,0.360235
8.394,1.050468
8.394,0.463036
8.394,0.521779
8.394,0.837524
8.627,2.012388
8.627,0.613565
8.627,0.228063
8.627,2.027074
8.627,0.363907
8.627,0.213377
8.847,0.261106
8.847,0.176663
8.847,0.441007
8.847,1.362541
9.082,1.226698
9.082,0.327192
9.082,1.935288
9.082,0.213377
9.082,1.116554
9.082,0.466707
9.360,1.215683
9.360,2.016060
9.360,0.279463
9.360,0.521779
9.360,0.239077
9.360,0.327192
9.605,0.731052
9.605,0.624580
9.605,1.417613
9.605,0.536465
9.605,0.224392
9.840,0.161977
9.840,0.150962
9.840,0.242749
9.840,0.341878
9.840,0.180334
9.840,0.323521
10.053,0.565836
10.053,0.297821
10.053,0.929310
10.053,0.184006
10.053,0.165648
10.290,0.551151
10.290,1.535100
10.290,0.206034
10.290,0.195020
10.290,0.150962
10.574,1.582828
10.574,1.953645
10.574,0.485065
10.574,0.499750
10.574,0.161977
10.574,0.187677
10.574,0.356564
10.819,0.180334
10.819,0.338207
10.819,2.019731
10.819,0.180334
10.819,0.389607
10.819,0.617237
11.065,0.224392
11.065,0.154634
11.065,0.404293
11.065,0.308835
11.065,0.154634
11.065,0.345549
11.288,0.172991
11.288,0.301492
11.288,0.679651
11.288,1.175297
11.288,0.404293
11.288,0.257435
11.580,0.855881
11.580,0.429993
11.580,1.252398
11.580,0.918296
11.580,0.444679
11.580,1.017425
11.815,0.385935
11.815,0.220720
11.815,1.024768
11.815,1.931616
11.815,0.268449
11.815,0.433664
12.054,1.483699
12.054,0.767766
12.054,0.352892
12.054,1.318484
12.054,0.606222
12.054,0.228063
12.054,0.209706
12.299,0.231734
12.299,0.389607
12.299,0.195020
12.299,0.474050
12.299,0.191348
12.299,0.631923
12.515,1.865530
12.515,0.338207
12.515,0.176663
12.515,0.422650
12.515,0.349221
12.793,0.558494
12.793,0.330864
12.793,1.083511
12.793,1.535100
12.793,0.187677
12.793,2.251033
13.029,0.224392
13.029,0.675980
13.029,0.789795
13.029,0.239077
13.029,0.360235
13.029,0.775109
13.275,1.123897
13.275,1.597514
13.275,0.172991
13.275,1.303798
13.275,0.712695
13.275,0.675980
13.275,0.635594
13.275,0.272120
13.512,0.195020
13.512,0.158305
13.512,0.195020
13.512,0.378592
13.512,0.789795
13.728,0.488736
13.728,0.253763
13.728,0.980710
13.728,1.670943
13.728,0.187677
14.002,0.176663
14.002,0.275792
14.002,0.455693
14.002,0.198691
14.002,1.729687
14.244,0.231734
14.244,1.167954
14.244,1.920602
14.244,2.221661
14.244,0.426321
14.492,0.602551
14.492,0.540136
14.492,0.532793
14.492,0.389607
14.492,0.422650
14.728,0.206034
14.728,0.180334
14.728,1.010082
14.728,0.184006
14.728,0.150962
14.986,0.466707
14.986,0.195020
14.986,1.909588
15.221,0.154634
15.221,0.400621
15.221,0.932982
15.221,0.602551
