elapsed_time_s,pulse_height_V
22.360,0.213377
22.605,0.154634
22.605,0.228063
22.605,0.154634
22.605,0.518108
22.605,0.187677
22.605,0.246420
22.822,0.158305
22.822,0.169320
22.822,0.176663
22.822,0.338207
22.822,0.305163
23.077,0.176663
23.077,0.169320
23.077,0.411636
23.077,0.389607
23.077,0.198691
23.077,0.294149
23.077,0.150962
23.077,0.268449
23.313,0.213377
23.313,0.158305
23.313,0.198691
23.313,0.150962
23.599,0.613565
23.599,0.239077
23.599,0.161977
23.599,0.150962
23.599,0.488736
23.845,0.455693
23.845,0.154634
23.845,0.316178
23.845,0.466707
23.845,0.150962
23.845,0.161977
24.057,0.172991
24.057,0.217049
24.057,0.150962
24.057,0.272120
24.305,0.161977
24.305,0.176663
24.305,0.334535
24.305,0.305163
24.585,0.635594
24.585,0.206034
24.585,0.150962
24.585,0.418978
24.585,0.367578
24.585,0.330864
24.822,0.470379
24.822,0.426321
24.822,0.308835
24.822,0.150962
24.822,0.620908
25.074,0.165648
25.074,0.150962
25.074,0.235406
25.074,0.150962
25.074,0.224392
25.288,0.191348
25.288,0.628251
25.288,0.591537
25.288,0.444679
25.539,0.154634
25.539,0.301492
25.539,0.382264
25.539,0.150962
25.539,0.485065
25.539,0.150962
25.828,0.154634
25.828,0.507093
25.828,0.150962
25.828,0.481393
25.828,0.374921
25.828,0.617237
26.069,0.150962
26.069,0.158305
26.069,0.411636
26.069,0.165648
26.069,0.323521
26.069,0.150962
26.069,0.169320
26.309,0.195020
26.309,0.305163
26.309,0.341878
26.309,0.308835
26.543,0.158305
26.543,0.246420
26.543,0.356564
26.543,0.158305
26.543,0.246420
26.783,0.499750
26.783,0.165648
26.783,0.562165
26.783,0.198691
26.783,0.316178
27.069,0.239077
27.069,0.150962
27.069,0.327192
27.069,0.441007
27.069,0.393278
27.069,0.154634
27.303,0.158305
27.303,0.231734
27.303,0.158305
27.303,0.224392
27.303,0.257435
27.303,0.404293
27.542,0.327192
27.542,0.463036
27.542,0.150962
27.542,0.154634
27.542,0.187677
27.542,0.150962
27.777,0.297821
27.777,0.150962
27.777,0.275792
27.777,0.452021
27.777,0.286806
28.060,0.154634
28.060,0.161977
28.060,0.176663
28.060,0.382264
28.060,0.154634
28.300,0.609894
28.300,0.161977
28.300,0.154634
28.300,0.466707
28.300,0.257435
28.300,0.312506
28.541,0.400621
28.541,0.176663
28.541,0.341878
28.541,0.426321
28.541,0.466707
28.541,0.158305
28.776,0.514436
28.776,0.150962
28.776,0.407964
28.776,0.283135
29.016,0.562165
29.016,0.393278
29.016,0.161977
29.016,0.202363
29.016,0.558494
29.016,0.191348
29.300,0.404293
29.300,0.231734
29.300,0.158305
29.300,0.429993
29.300,0.154634
29.532,0.180334
29.532,0.261106
29.532,0.272120
29.532,0.154634
29.532,0.187677
29.532,0.202363
29.772,0.485065
29.772,0.400621
29.772,0.474050
29.772,0.161977
29.772,0.150962
29.772,0.198691
29.772,0.180334
30.006,0.158305
30.006,1.278098
30.006,0.382264
30.006,0.485065
30.006,0.334535
30.243,0.598880
30.243,0.228063
30.243,0.433664
30.243,0.150962
30.243,0.418978
30.526,0.297821
30.526,0.334535
30.526,0.206034
30.526,0.433664
30.526,0.158305
30.526,0.154634
30.526,0.217049
30.763,0.176663
30.763,0.231734
30.763,0.429993
30.763,0.165648
30.763,0.158305
30.763,0.161977
31.007,0.172991
31.007,0.154634
31.007,0.195020
31.007,0.198691
31.007,0.172991
31.242,0.323521
31.242,0.349221
31.242,0.308835
31.242,0.407964
31.242,0.224392
31.520,0.150962
31.520,0.363907
31.520,0.158305
31.520,0.150962
31.520,0.459364
31.752,0.161977
31.752,0.150962
31.752,0.429993
31.989,0.213377
31.989,0.514436
31.989,0.154634
31.989,0.327192
32.226,0.283135
32.226,0.485065
32.226,0.213377
32.226,0.187677
32.226,0.172991
32.226,0.345549
32.460,0.290478
32.460,0.573179
32.460,0.154634
32.460,0.158305
32.460,0.161977
32.460,0.165648
32.741,0.150962
32.741,0.154634
32.741,0.195020
32.741,0.161977
32.741,0.150962
32.975,0.154634
32.975,0.411636
32.975,0.521779
32.975,0.191348
32.975,0.213377
32.975,0.371250
33.216,0.150962
33.216,0.470379
33.216,0.154634
33.216,0.396950
33.216,0.213377
33.216,0.562165
33.216,0.463036
33.216,0.367578
33.451,0.150962
33.451,0.165648
33.451,0.195020
33.451,0.587865
33.451,0.283135
33.735,0.466707
33.735,0.224392
33.735,0.808152
33.735,0.433664
33.735,0.297821
33.735,0.154634
33.977,0.422650
33.977,0.481393
33.977,0.389607
33.977,0.264777
33.977,0.206034
33.977,0.154634
34.214,0.319849
34.214,0.187677
34.214,1.178969
34.214,0.521779
34.456,0.202363
34.456,0.268449
34.456,0.606222
34.456,0.154634
34.456,0.150962
34.456,0.591537
34.456,0.150962
34.693,0.150962
34.693,0.496079
34.693,0.411636
34.693,0.268449
34.693,0.161977
34.977,0.154634
34.977,0.598880
34.977,0.154634
34.977,0.150962
34.977,0.150962
35.211,0.191348
35.211,0.308835
35.211,0.396950
35.211,0.224392
35.211,0.180334
35.455,0.481393
35.455,0.459364
35.455,0.250092
35.455,0.389607
35.455,0.150962
35.455,0.154634
35.691,0.349221
35.691,0.158305
35.691,0.154634
35.691,0.565836
35.691,0.150962
35.691,0.301492
35.927,0.198691
35.927,0.172991
35.927,0.150962
35.927,0.246420
35.927,0.150962
35.927,0.507093
36.213,0.360235
36.213,0.591537
36.213,0.345549
36.213,0.195020
36.213,0.235406
36.213,0.345549
36.213,0.154634
36.450,0.206034
36.450,0.224392
36.450,0.529122
36.450,0.474050
36.689,0.305163
36.689,0.217049
36.689,0.341878
36.689,0.312506
36.689,0.150962
36.689,0.499750
36.925,0.169320
36.925,0.319849
36.925,0.371250
36.925,0.308835
36.925,0.363907
36.925,0.264777
37.208,0.187677
37.208,0.195020
37.208,0.551151
37.208,0.587865
37.208,0.396950
37.442,0.349221
37.442,0.228063
37.442,0.150962
37.442,0.154634
37.442,0.352892
37.683,0.396950
37.683,0.220720
37.683,0.235406
37.683,0.235406
37.683,0.198691
37.683,0.158305
37.925,0.279463
37.925,0.507093
37.925,0.334535
37.925,0.154634
37.925,0.206034
38.168,0.150962
38.168,0.371250
38.168,0.470379
38.168,0.158305
38.168,0.161977
38.461,0.264777
38.461,0.286806
38.461,0.154634
38.461,0.150962
38.461,0.463036
38.703,0.198691
38.703,0.150962
38.703,0.154634
38.703,0.202363
38.703,0.466707
38.703,0.169320
38.953,0.308835
38.953,0.268449
38.953,0.154634
38.953,0.224392
38.953,0.180334
38.953,0.452021
39.200,0.294149
39.200,0.154634
39.200,0.433664
39.200,0.580522
39.200,0.195020
39.200,0.595208
39.200,0.165648
39.492,0.242749
39.492,0.312506
39.492,0.150962
39.492,0.253763
39.492,0.323521
39.492,0.463036
39.492,0.485065
39.492,0.150962
39.735,0.283135
39.735,0.470379
39.735,0.198691
39.735,0.334535
39.735,0.290478
39.735,0.444679
39.976,0.209706
39.976,0.154634
39.976,0.161977
39.976,0.176663
39.976,0.411636
39.976,0.290478
40.225,0.195020
40.225,0.154634
40.225,0.172991
40.225,0.283135
40.225,0.176663
40.225,0.463036
40.225,0.150962
40.470,0.169320
40.470,0.231734
40.470,0.455693
40.470,0.415307
40.470,0.275792
40.470,0.158305
40.764,0.466707
40.764,0.297821
40.764,0.474050
40.764,0.404293
40.764,0.327192
40.764,0.404293
40.764,0.150962
41.006,0.418978
41.006,0.312506
41.006,0.327192
41.006,0.444679
41.006,0.481393
41.253,0.345549
41.253,0.172991
41.253,0.191348
41.253,0.246420
41.253,0.499750
41.496,0.286806
41.496,0.202363
41.497,0.169320
41.497,0.198691
41.497,0.154634
41.741,0.345549
41.741,0.463036
41.741,0.150962
41.741,0.195020
41.741,0.172991
41.741,0.341878
42.031,0.455693
42.031,0.466707
42.031,0.180334
42.031,0.176663
42.272,0.316178
42.272,0.158305
42.272,0.150962
42.272,0.158305
42.272,0.360235
42.272,0.433664
42.521,0.184006
42.521,0.371250
42.521,0.191348
42.521,0.418978
42.521,0.330864
42.521,0.158305
42.763,0.161977
42.763,0.470379
42.763,0.308835
42.763,0.426321
43.049,0.407964
43.049,0.312506
43.049,0.158305
43.049,0.312506
43.049,0.481393
43.049,0.150962
43.295,0.261106
43.295,0.150962
43.295,0.312506
43.295,0.374921
43.295,0.253763
43.295,0.209706
43.538,0.330864
43.538,0.466707
43.538,0.316178
43.538,0.154634
43.538,0.452021
43.538,0.253763
43.785,0.150962
43.785,0.437336
43.785,0.404293
43.785,0.305163
43.785,0.246420
44.030,0.150962
44.030,0.496079
44.030,0.415307
44.030,0.154634
44.030,0.341878
44.030,0.224392
44.326,0.191348
44.326,0.470379
44.326,0.411636
44.326,0.466707
44.326,0.393278
44.326,0.437336
44.326,0.242749
44.580,0.150962
44.580,0.367578
44.580,0.418978
44.580,0.374921
44.580,0.224392
44.580,0.257435
44.580,0.172991
44.824,0.312506
44.824,0.150962
44.824,0.463036
44.824,0.250092
44.825,0.319849
44.825,0.231734
45.071,0.521779
45.071,0.165648
45.071,0.301492
45.071,0.220720
45.071,0.261106
45.071,0.415307
45.360,0.422650
45.360,0.554822
45.360,0.198691
45.360,0.422650
45.360,0.459364
45.601,0.466707
45.601,0.411636
45.601,0.228063
45.601,0.272120
45.601,0.154634
45.850,0.213377
45.850,0.286806
45.850,0.213377
45.850,0.206034
45.850,0.213377
46.063,0.184006
46.063,0.150962
46.063,0.161977
46.063,0.415307
46.315,0.407964
46.315,0.382264
46.315,0.213377
46.315,0.150962
46.315,0.172991
46.315,0.154634
46.606,0.441007
46.606,0.275792
46.606,0.209706
46.606,0.272120
46.606,0.158305
46.848,0.404293
46.848,0.180334
46.848,0.334535
46.848,0.448350
46.848,0.426321
46.848,0.220720
46.848,0.352892
47.102,0.349221
47.102,0.261106
47.102,0.411636
47.102,0.459364
47.102,0.396950
47.343,0.474050
47.343,0.283135
47.343,0.294149
47.343,0.418978
47.343,0.374921
47.343,0.161977
47.634,0.154634
47.634,0.323521
47.634,0.150962
47.634,0.158305
47.634,0.407964
47.634,0.466707
47.634,0.521779
47.873,0.206034
47.873,0.158305
47.873,0.198691
47.873,0.393278
47.873,0.165648
47.873,0.150962
47.873,0.150962
48.110,0.158305
48.110,0.202363
48.110,0.242749
48.110,0.507093
48.353,0.191348
48.353,0.150962
48.353,0.158305
48.353,0.275792
48.353,0.150962
48.593,0.250092
48.593,0.224392
48.593,0.176663
48.593,0.330864
48.593,0.496079
48.593,0.275792
48.593,0.195020
48.884,0.150962
48.884,0.224392
48.884,0.150962
48.884,0.150962
48.884,0.169320
48.884,0.466707
49.125,0.437336
49.125,0.206034
49.125,0.195020
49.125,0.433664
49.125,0.176663
49.125,0.150962
49.125,0.400621
49.125,0.466707
49.368,0.327192
49.368,0.396950
49.368,0.477722
49.368,0.279463
49.368,0.268449
49.368,0.158305
49.608,0.161977
49.608,0.158305
49.608,0.308835
49.608,0.466707
49.608,0.396950
49.608,0.180334
49.608,0.228063
49.854,0.411636
49.854,0.150962
49.854,0.429993
49.854,0.330864
50.148,0.150962
50.148,0.455693
50.148,0.631923
50.148,0.415307
50.148,0.184006
50.148,0.426321
50.384,0.176663
50.384,0.268449
50.384,0.180334
50.384,0.161977
50.630,0.154634
50.630,0.400621
50.630,0.452021
50.630,0.393278
50.630,0.297821
50.873,0.158305
50.873,0.569508
50.873,0.378592
50.873,0.150962
50.873,0.176663
50.873,0.154634
51.167,0.422650
51.167,0.209706
51.167,0.150962
51.167,0.195020
51.167,0.382264
51.167,0.150962
51.407,0.154634
51.407,0.231734
51.407,0.158305
51.407,0.466707
51.407,0.268449
51.407,0.150962
51.407,0.176663
51.651,0.415307
51.651,0.407964
51.651,0.327192
51.651,0.176663
51.651,0.150962
51.651,0.532793
51.651,0.396950
51.891,0.176663
51.891,0.158305
51.891,0.184006
51.891,0.316178
51.891,0.198691
52.134,0.161977
52.134,0.176663
52.134,0.161977
52.134,0.418978
52.134,0.154634
52.134,0.286806
52.423,0.172991
52.423,0.360235
52.423,0.433664
52.423,0.172991
52.423,0.150962
52.423,0.150962
52.423,0.150962
52.423,0.488736
52.662,0.154634
52.662,0.547479
52.662,0.154634
52.662,0.154634
52.662,0.279463
52.662,0.283135
52.908,0.154634
52.908,0.492407
52.908,0.220720
52.908,0.172991
52.908,0.253763
53.153,0.283135
53.153,0.198691
53.153,0.176663
53.153,0.154634
53.153,0.246420
53.442,0.290478
53.442,0.393278
53.442,0.338207
53.442,0.198691
53.442,0.198691
53.442,0.198691
53.685,0.154634
53.685,0.272120
53.685,0.176663
53.685,0.580522
53.685,0.463036
53.685,0.150962
53.922,0.371250
53.922,0.452021
53.922,0.172991
53.922,0.400621
54.168,0.165648
54.168,0.150962
54.168,0.198691
54.168,0.584194
54.168,0.279463
54.168,0.290478
54.409,0.463036
54.409,0.470379
54.409,0.242749
54.701,0.228063
54.701,1.373556
54.701,0.411636
54.701,0.161977
54.701,0.180334
54.701,0.609894
54.943,0.338207
54.943,0.154634
54.943,0.187677
54.943,0.154634
54.943,0.176663
55.201,0.154634
55.201,0.452021
55.201,0.158305
55.201,0.158305
55.201,0.161977
55.201,0.378592
55.201,0.220720
55.201,0.195020
55.201,0.474050
55.449,0.231734
55.449,0.305163
55.449,0.352892
55.449,0.187677
55.449,0.466707
55.449,0.312506
55.697,0.191348
55.697,0.396950
55.697,0.154634
55.697,0.161977
55.985,0.312506
55.985,0.150962
55.985,0.206034
55.985,0.261106
55.985,0.202363
56.235,0.150962
56.235,0.327192
56.235,0.154634
56.235,0.198691
56.235,0.213377
56.235,0.202363
56.450,0.463036
56.450,0.474050
56.450,0.345549
56.450,0.595208
56.450,0.253763
56.703,0.360235
56.703,0.422650
56.703,0.176663
56.703,0.404293
56.703,0.396950
56.703,0.393278
56.703,0.466707
56.983,0.187677
56.983,0.191348
56.983,0.150962
56.983,0.187677
57.228,0.275792
57.228,0.150962
57.228,0.507093
57.228,0.206034
57.228,0.150962
57.228,0.172991
57.228,0.180334
57.479,0.158305
57.479,0.290478
57.479,0.312506
57.479,0.150962
57.695,0.150962
57.695,0.161977
57.695,0.411636
57.695,0.235406
57.695,0.158305
57.695,0.400621
57.946,0.209706
57.946,0.150962
57.946,0.180334
57.946,0.169320
58.240,0.367578
58.240,0.154634
58.240,0.286806
58.240,0.437336
58.240,0.150962
58.240,0.158305
58.484,0.411636
58.484,0.400621
58.484,0.360235
58.484,0.378592
58.484,0.264777
58.729,0.433664
58.729,0.378592
58.729,0.356564
58.729,0.165648
58.729,0.228063
58.729,0.191348
58.729,0.154634
58.974,0.150962
58.974,0.272120
58.974,0.209706
58.974,0.396950
58.974,0.184006
59.269,0.308835
59.269,0.352892
59.269,0.264777
59.269,0.459364
59.269,0.154634
59.269,0.327192
59.269,0.184006
59.509,0.400621
59.509,0.404293
59.509,0.169320
59.509,0.150962
59.509,0.150962
59.509,0.180334
59.724,0.154634
59.724,0.150962
59.724,0.323521
59.724,0.297821
59.724,0.323521
59.960,0.319849
59.960,0.165648
59.960,0.176663
59.960,0.411636
59.961,0.209706
59.961,0.198691
60.191,0.246420
60.191,0.470379
60.191,0.150962
60.192,0.158305
60.192,0.279463
60.486,0.150962
60.486,0.363907
60.486,0.308835
60.486,0.209706
60.486,0.323521
60.486,0.150962
60.741,0.217049
60.741,0.150962
60.741,0.213377
60.741,0.279463
60.963,0.341878
60.963,0.176663
60.963,0.580522
60.963,0.158305
60.963,0.418978
61.200,0.150962
61.200,0.422650
61.200,0.154634
61.200,1.329498
61.200,0.150962
61.200,0.334535
61.433,0.220720
61.433,0.187677
61.433,0.220720
61.433,0.275792
61.433,0.150962
61.433,0.301492
61.433,0.184006
61.727,0.371250
61.727,0.356564
61.727,0.165648
61.727,0.268449
61.727,0.396950
61.727,0.316178
61.962,0.158305
61.962,0.150962
61.962,1.314813
61.962,0.308835
61.962,0.150962
62.177,0.150962
62.177,0.180334
62.177,0.161977
62.177,0.209706
62.177,0.573179
62.415,0.239077
62.415,0.319849
62.415,0.418978
62.692,0.396950
62.692,0.459364
62.692,0.169320
62.692,0.404293
62.692,0.158305
62.692,0.154634
62.692,0.187677
62.933,0.554822
62.933,0.327192
62.933,0.485065
62.933,0.158305
62.933,0.290478
63.170,0.459364
63.170,0.433664
63.170,0.396950
63.170,0.411636
63.170,0.573179
63.170,0.169320
63.170,0.404293
63.386,0.165648
63.386,0.316178
63.387,0.191348
63.387,0.150962
63.387,0.400621
63.387,0.275792
63.623,0.150962
63.623,0.253763
63.623,0.463036
63.623,0.481393
63.623,0.150962
63.623,0.180334
63.901,0.275792
63.901,0.452021
63.901,0.239077
63.901,0.187677
63.902,0.158305
63.902,0.422650
64.146,0.301492
64.146,0.463036
64.146,0.228063
64.146,0.161977
64.146,0.158305
64.146,0.172991
64.146,0.404293
64.382,0.158305
64.382,0.172991
64.382,0.253763
64.382,0.150962
64.382,0.180334
64.600,0.415307
64.600,0.176663
64.600,0.161977
64.600,0.389607
64.600,0.323521
64.600,0.154634
64.837,0.154634
64.837,0.150962
64.837,0.400621
64.837,0.158305
64.837,0.195020
65.115,0.363907
65.115,0.246420
65.115,0.154634
65.115,0.272120
65.115,0.341878
65.360,0.474050
65.360,0.158305
65.360,0.415307
65.360,0.150962
65.360,0.158305
65.360,0.206034
65.597,0.198691
65.598,0.459364
65.598,0.334535
65.598,0.330864
65.598,0.382264
65.598,0.268449
65.815,0.352892
65.815,0.206034
65.815,0.239077
65.815,0.154634
65.815,0.433664
65.815,0.169320
66.062,0.231734
66.062,0.154634
66.062,0.470379
66.062,0.272120
66.062,0.150962
66.349,0.150962
66.349,0.154634
66.349,0.169320
66.349,0.150962
66.349,0.286806
66.349,0.356564
66.585,0.150962
66.585,0.176663
66.585,0.165648
66.585,0.184006
66.585,0.154634
66.820,0.169320
66.820,0.242749
66.820,0.150962
66.820,0.404293
66.820,0.459364
66.820,0.279463
67.065,0.404293
67.065,0.154634
67.065,0.407964
67.065,0.206034
67.065,0.415307
67.065,0.338207
67.065,0.184006
67.348,0.407964
67.348,0.165648
67.348,0.184006
67.348,0.514436
67.348,0.411636
67.348,0.452021
67.582,0.279463
67.582,0.154634
67.582,0.253763
67.582,0.301492
67.582,0.198691
67.582,0.191348
67.823,0.231734
67.823,0.161977
67.823,0.150962
67.823,0.275792
67.823,0.257435
67.823,0.312506
68.058,0.172991
68.058,0.165648
68.058,0.209706
68.058,0.217049
68.058,0.371250
68.058,0.327192
68.058,0.154634
68.294,0.195020
68.294,0.176663
68.294,0.187677
68.294,0.602551
68.294,0.184006
68.294,0.283135
68.577,0.198691
68.577,0.360235
68.577,0.165648
68.577,0.158305
68.577,0.455693
68.813,0.150962
68.813,0.209706
68.813,0.165648
68.813,0.239077
68.813,0.463036
68.813,0.202363
68.813,0.184006
68.813,0.172991
69.059,0.158305
69.059,0.154634
69.059,0.202363
69.059,0.154634
69.059,0.261106
69.059,0.161977
69.295,0.631923
69.295,0.584194
69.295,0.452021
69.295,0.220720
69.295,0.154634
69.576,0.587865
69.576,0.180334
69.576,0.158305
69.576,0.217049
