elapsed_time_s,pulse_height_V
0.138,0.653951
0.138,0.150962
0.138,0.418978
0.347,0.352892
0.347,0.150962
0.347,0.246420
0.347,0.429993
0.602,0.228063
0.602,0.161977
0.602,0.154634
0.602,0.485065
0.602,0.198691
0.602,0.341878
0.602,0.459364
0.859,0.415307
0.859,0.150962
0.859,0.202363
0.859,0.305163
0.859,0.154634
1.069,0.382264
1.069,0.312506
1.069,0.220720
1.069,0.268449
1.407,0.213377
1.407,0.602551
1.407,0.327192
1.407,0.312506
1.407,0.411636
1.613,0.286806
1.613,0.176663
1.613,0.396950
1.613,0.448350
1.613,0.198691
1.904,0.187677
1.904,0.209706
1.904,0.154634
1.904,0.261106
1.904,0.404293
1.904,0.569508
2.138,0.286806
2.138,0.154634
2.138,0.242749
2.138,0.617237
2.455,0.393278
2.455,0.161977
2.455,0.411636
2.455,0.297821
2.455,0.576851
2.455,1.278098
2.455,0.198691
2.455,0.444679
2.455,0.150962
2.712,0.169320
2.712,0.165648
2.712,0.279463
2.712,0.943996
2.712,0.184006
2.712,0.418978
2.957,0.385935
2.957,0.191348
2.957,0.459364
2.957,0.158305
2.957,0.264777
2.957,0.184006
3.255,0.452021
3.255,0.279463
3.255,0.261106
3.255,0.418978
3.255,0.323521
3.539,0.184006
3.539,0.261106
3.539,0.393278
3.539,0.286806
3.539,0.463036
3.539,0.176663
3.839,0.294149
3.839,0.466707
3.839,0.150962
3.839,0.220720
3.839,0.429993
3.839,0.195020
3.839,0.371250
4.076,0.224392
4.076,0.198691
4.076,0.496079
4.076,0.158305
4.076,0.209706
4.076,0.180334
4.366,0.154634
4.366,0.481393
4.366,0.180334
4.366,0.150962
4.603,0.385935
4.603,0.150962
4.603,0.239077
4.603,0.195020
4.603,0.393278
4.603,0.150962
4.944,0.158305
4.944,0.352892
4.944,0.481393
4.944,0.169320
4.944,0.206034
4.944,0.429993
5.183,0.253763
5.183,0.573179
5.183,0.206034
5.183,0.213377
5.183,0.202363
5.183,0.301492
5.474,0.264777
5.474,0.624580
5.474,0.195020
5.474,0.474050
5.712,0.426321
5.712,0.235406
5.712,0.150962
5.712,0.158305
5.712,0.191348
6.048,0.415307
6.048,0.437336
6.048,0.198691
6.048,0.198691
6.048,0.195020
6.048,0.169320
6.048,0.470379
6.287,0.154634
6.287,0.187677
6.287,0.613565
6.287,0.150962
6.287,0.198691
6.287,0.154634
6.581,0.154634
6.581,0.301492
6.581,0.169320
6.581,0.161977
6.581,0.206034
6.581,0.407964
6.581,0.195020
6.820,0.158305
6.820,0.312506
6.820,0.426321
6.820,0.242749
6.820,0.158305
7.054,0.150962
7.054,0.180334
7.297,0.404293
7.297,0.158305
7.297,0.172991
7.297,0.437336
7.575,0.172991
7.575,0.503422
7.575,0.213377
7.575,0.415307
7.575,0.268449
7.575,0.382264
7.575,0.396950
7.823,0.176663
7.823,0.165648
7.823,0.349221
7.823,0.308835
7.823,0.418978
8.064,0.418978
8.064,0.312506
8.064,0.187677
8.064,0.356564
8.064,0.246420
8.064,0.202363
8.405,0.165648
8.405,0.334535
8.406,0.154634
8.406,0.345549
8.406,0.187677
8.406,0.180334
8.406,0.150962
8.406,0.150962
8.640,0.169320
8.641,0.294149
8.641,0.154634
8.641,0.429993
8.641,0.176663
8.641,0.481393
8.932,0.477722
8.932,0.150962
8.932,0.297821
8.932,0.150962
8.932,0.213377
8.932,0.407964
9.177,0.191348
9.177,0.275792
9.177,0.253763
9.177,0.228063
9.177,0.536465
9.407,0.389607
9.644,0.294149
9.644,0.367578
9.644,0.187677
9.644,0.481393
9.644,0.176663
9.644,1.333170
9.906,0.154634
9.906,0.308835
9.906,0.268449
9.906,0.474050
9.906,0.275792
9.906,0.261106
9.906,0.470379
10.172,0.415307
10.172,0.169320
10.172,0.187677
10.172,0.150962
10.172,0.488736
10.172,0.187677
10.414,0.470379
10.414,0.580522
10.414,0.393278
10.414,0.275792
10.414,0.349221
10.414,0.319849
10.414,0.187677
10.756,0.150962
10.756,0.385935
10.756,0.235406
10.756,0.198691
10.756,0.448350
10.756,0.374921
10.998,0.341878
10.998,0.150962
10.998,0.209706
10.998,0.334535
10.998,0.187677
10.998,0.459364
11.296,0.150962
11.296,0.510765
11.296,0.378592
11.296,0.176663
11.296,0.220720
11.296,0.389607
11.296,0.308835
11.540,0.422650
11.540,0.426321
11.540,0.187677
11.540,0.253763
11.540,0.154634
11.878,0.422650
11.878,0.191348
11.878,0.319849
11.878,0.220720
11.878,0.169320
11.878,0.474050
12.119,0.268449
12.119,0.228063
12.119,0.407964
12.119,0.161977
12.119,0.264777
12.415,0.184006
12.415,0.371250
12.415,0.150962
12.415,0.466707
12.415,0.286806
12.415,0.176663
12.654,0.418978
12.654,0.150962
12.654,0.161977
12.654,0.305163
12.654,0.206034
12.654,0.558494
13.004,0.411636
13.004,0.224392
13.004,0.415307
13.004,0.191348
13.004,0.154634
13.004,0.488736
13.247,0.444679
13.247,0.154634
13.247,0.176663
13.247,0.382264
13.247,0.532793
13.247,0.150962
13.548,0.312506
13.548,0.404293
13.548,0.466707
13.548,0.316178
13.791,0.150962
13.791,0.198691
13.791,0.154634
13.791,0.198691
13.791,0.562165
13.791,0.191348
13.791,0.319849
14.089,0.154634
14.089,0.338207
14.089,0.363907
14.089,0.261106
14.089,0.154634
14.380,0.455693
14.380,0.213377
14.380,0.422650
14.380,0.161977
14.380,0.507093
14.380,0.213377
14.380,0.290478
14.683,0.470379
14.683,0.396950
14.683,0.158305
14.683,0.198691
14.683,0.180334
14.683,0.301492
14.683,0.308835
14.932,0.172991
14.932,0.209706
14.932,0.264777
14.932,0.488736
15.233,0.455693
15.233,0.474050
15.233,0.239077
15.233,0.158305
15.233,0.228063
15.233,0.161977
15.233,0.209706
15.521,0.154634
15.521,0.327192
15.521,0.187677
15.521,0.352892
15.521,0.385935
15.521,0.213377
15.819,0.609894
15.819,0.415307
15.819,0.150962
15.819,0.213377
15.819,0.195020
15.819,0.224392
15.819,0.202363
15.819,0.404293
16.075,0.433664
16.075,0.477722
16.075,0.176663
16.075,0.235406
16.075,0.422650
16.376,0.595208
16.376,0.609894
16.376,0.195020
16.376,0.389607
16.376,0.150962
16.376,0.334535
16.376,0.341878
16.660,0.308835
16.660,0.217049
16.660,0.158305
16.660,0.187677
16.660,0.485065
16.954,0.187677
16.954,0.198691
16.954,0.206034
16.954,0.191348
16.954,0.459364
16.954,0.235406
17.192,0.246420
17.192,0.154634
17.192,0.503422
17.192,0.407964
17.192,0.496079
17.192,0.382264
17.192,0.195020
17.485,0.385935
17.485,0.407964
17.485,0.433664
17.485,0.396950
17.485,0.228063
17.724,0.466707
17.724,0.242749
17.724,0.235406
17.724,0.459364
18.059,0.250092
18.059,0.154634
18.059,0.602551
18.059,0.499750
18.059,0.540136
18.296,0.551151
18.296,0.297821
18.296,0.150962
18.296,0.231734
18.296,0.206034
18.296,0.294149
18.586,0.184006
18.586,0.338207
18.586,0.899939
18.586,0.400621
18.586,0.172991
18.586,0.407964
18.586,0.404293
18.586,0.195020
18.825,0.272120
18.825,0.158305
18.825,0.158305
18.825,0.239077
19.164,0.433664
19.164,0.165648
19.164,0.407964
19.164,0.150962
19.164,0.172991
19.398,0.154634
19.398,0.154634
19.398,0.334535
19.398,0.272120
19.398,0.158305
19.691,0.154634
19.691,0.400621
19.691,0.338207
19.691,0.150962
19.691,0.268449
19.691,0.172991
19.691,0.499750
19.935,0.488736
19.935,0.418978
19.935,0.396950
19.935,0.253763
19.935,0.150962
19.935,0.411636
20.281,0.448350
20.281,0.231734
20.281,0.250092
20.281,0.407964
20.281,0.396950
20.281,0.158305
20.281,0.374921
20.281,0.202363
20.517,0.158305
20.517,0.231734
20.517,0.466707
20.517,0.228063
20.517,0.184006
20.517,0.294149
20.807,0.620908
20.807,0.272120
20.807,0.341878
20.807,0.385935
20.807,0.180334
21.045,0.165648
21.045,0.264777
21.045,0.198691
21.045,0.154634
21.045,0.407964
21.045,0.261106
21.045,0.345549
21.338,0.510765
21.338,0.991725
21.338,0.393278
21.338,0.224392
21.623,0.286806
21.623,0.481393
21.623,0.400621
21.623,0.150962
21.623,0.481393
21.623,0.297821
21.914,0.176663
21.914,0.466707
21.914,0.286806
21.914,0.286806
21.914,0.217049
21.914,0.176663
21.914,0.393278
22.149,0.455693
22.149,0.158305
22.149,0.349221
22.149,0.154634
22.149,0.272120
22.440,0.543808
22.440,0.150962
22.440,0.154634
22.440,0.246420
22.440,0.198691
22.440,0.176663
22.720,0.217049
22.720,0.242749
22.720,0.286806
22.720,0.239077
22.720,0.452021
22.720,0.459364
23.012,0.297821
23.012,0.415307
23.012,0.360235
23.012,0.224392
23.012,0.206034
23.012,0.161977
23.247,0.275792
23.247,0.404293
23.247,0.452021
23.247,0.459364
23.247,0.180334
23.247,0.154634
23.543,0.154634
23.543,0.154634
23.543,0.404293
23.543,0.206034
23.783,0.492407
23.783,0.250092
23.783,0.253763
23.783,0.150962
23.783,0.253763
23.783,0.198691
24.122,0.161977
24.122,0.150962
24.122,1.094525
24.122,0.150962
24.122,0.272120
24.360,0.150962
24.360,0.257435
24.360,0.195020
24.360,0.415307
24.360,0.338207
24.360,1.109211
24.655,0.407964
24.655,0.220720
24.655,0.158305
24.655,0.264777
24.655,0.290478
24.655,0.301492
24.898,0.301492
24.898,0.187677
24.898,0.150962
24.898,0.367578
24.898,0.275792
24.898,0.206034
25.238,0.411636
25.238,0.360235
25.238,0.452021
25.238,0.264777
25.238,0.367578
25.238,0.154634
25.238,0.257435
25.481,0.239077
25.481,1.068825
25.481,0.400621
25.481,0.150962
25.782,0.463036
25.782,0.308835
25.782,0.154634
25.782,0.239077
25.782,0.231734
25.782,0.418978
26.026,0.165648
26.026,0.429993
26.026,0.433664
26.026,0.272120
26.026,0.378592
26.026,0.272120
26.255,0.228063
26.498,0.246420
26.498,0.536465
26.498,0.224392
26.498,0.466707
26.498,0.477722
26.498,0.411636
26.764,0.172991
26.764,0.312506
26.764,0.312506
26.764,0.396950
26.764,0.466707
26.764,0.154634
27.036,0.198691
27.036,0.180334
27.036,0.158305
27.036,0.385935
27.036,0.286806
27.283,0.385935
27.283,0.272120
27.284,0.161977
27.284,0.150962
27.284,0.257435
27.620,0.172991
27.620,0.184006
27.620,0.411636
27.620,0.459364
27.620,0.286806
27.867,0.158305
27.867,1.296455
27.867,0.312506
27.867,0.279463
27.867,0.400621
