elapsed_time_s,pulse_height_V
0.147,0.312506
0.385,0.426321
0.385,0.492407
0.385,0.165648
0.385,0.485065
0.385,0.441007
0.599,0.367578
0.908,0.323521
0.908,0.176663
0.908,0.382264
0.908,0.165648
0.908,0.209706
0.908,0.198691
0.908,0.172991
1.163,0.349221
1.466,0.150962
1.466,0.984382
1.466,0.404293
1.466,0.279463
1.466,0.150962
1.466,0.283135
1.679,0.150962
1.679,0.161977
1.979,0.172991
1.979,0.510765
1.979,0.150962
1.979,0.510765
1.979,0.411636
2.230,0.195020
2.230,0.161977
2.536,0.150962
2.536,0.279463
2.536,0.161977
2.536,0.286806
2.536,0.150962
2.536,0.272120
2.536,0.323521
2.745,0.481393
2.745,0.330864
3.053,0.444679
3.053,0.422650
3.053,0.393278
3.053,0.184006
3.318,0.198691
3.318,0.279463
3.625,0.158305
3.625,0.198691
3.625,0.150962
3.625,0.297821
3.625,0.180334
3.625,0.161977
3.838,0.195020
4.149,0.429993
4.149,0.198691
4.149,0.345549
4.149,0.158305
4.149,0.356564
4.149,0.290478
4.406,0.363907
4.708,0.481393
4.708,0.488736
4.708,0.191348
4.708,0.360235
4.708,0.224392
4.708,0.529122
4.708,0.294149
4.916,0.452021
4.916,0.165648
5.216,0.290478
5.216,0.514436
5.216,0.206034
5.216,0.257435
5.216,0.345549
5.216,0.161977
5.526,0.407964
5.526,0.492407
5.526,0.150962
5.526,0.334535
5.526,0.172991
5.526,0.150962
5.526,0.158305
5.871,0.631923
5.871,0.224392
5.871,0.275792
5.871,0.195020
5.871,0.150962
5.871,0.150962
5.871,0.180334
6.088,0.206034
6.396,0.463036
6.396,0.209706
6.396,0.429993
6.396,0.150962
6.396,0.150962
6.396,0.154634
6.396,0.154634
6.606,0.459364
6.961,0.158305
6.961,0.356564
6.961,0.422650
6.961,0.290478
6.961,0.169320
6.961,0.191348
6.961,0.154634
6.961,0.463036
6.961,0.382264
6.961,0.195020
7.177,0.400621
7.488,0.180334
7.488,0.485065
7.488,0.198691
7.488,0.286806
7.488,0.426321
7.488,0.400621
7.700,0.154634
7.700,0.235406
8.044,0.206034
8.044,0.602551
8.044,0.161977
8.044,0.154634
8.044,0.161977
8.044,0.330864
8.253,0.286806
8.253,0.573179
8.554,0.459364
8.554,0.150962
8.554,0.404293
8.554,0.459364
8.554,0.272120
8.554,0.150962
8.768,0.411636
9.123,0.150962
9.123,0.150962
9.123,0.345549
9.123,0.209706
9.123,0.228063
9.123,0.206034
9.335,0.488736
9.335,0.169320
9.638,0.330864
9.638,0.334535
9.638,0.327192
9.638,0.165648
9.638,0.198691
9.850,0.158305
9.850,0.150962
10.190,0.411636
10.190,0.418978
10.190,0.411636
10.190,0.158305
10.190,0.198691
10.190,0.253763
10.190,0.598880
10.396,0.150962
10.699,0.297821
10.699,0.235406
10.699,1.131240
10.699,0.242749
10.699,0.474050
10.699,0.198691
10.699,0.150962
10.911,0.426321
11.191,0.279463
11.191,0.161977
11.191,0.400621
11.192,0.195020
11.192,0.195020
11.192,0.279463
11.192,0.154634
11.434,0.184006
11.434,0.330864
11.690,0.294149
11.690,0.158305
11.690,0.400621
11.690,0.206034
11.690,0.150962
11.690,0.209706
11.971,0.231734
11.971,0.521779
11.971,0.415307
11.971,0.400621
