elapsed_time_s,pulse_height_V
0.171,0.606222
0.171,0.341878
0.403,0.209706
0.403,0.158305
0.403,0.268449
0.403,0.176663
0.626,0.290478
0.626,0.595208
0.931,0.617237
0.931,0.404293
0.931,0.352892
0.931,0.257435
0.931,1.314813
0.931,0.209706
0.931,0.246420
1.196,0.180334
1.196,0.150962
1.511,0.455693
1.511,0.150962
1.511,0.176663
1.511,0.228063
1.511,0.261106
1.511,0.150962
1.737,0.239077
1.737,0.316178
2.049,0.198691
2.049,0.536465
2.049,0.573179
2.049,0.150962
2.049,0.191348
2.049,0.305163
2.314,0.180334
2.629,0.191348
2.629,0.363907
2.629,0.202363
2.629,0.150962
2.629,0.154634
2.855,0.279463
2.855,1.193655
3.162,0.150962
3.162,0.415307
3.162,0.407964
3.162,0.378592
3.162,0.543808
3.162,0.448350
3.425,0.154634
3.736,0.239077
3.736,0.150962
3.736,0.154634
3.736,0.316178
3.736,0.264777
3.736,0.165648
3.736,0.150962
3.736,0.418978
3.965,0.404293
3.965,0.195020
4.276,0.455693
4.276,0.463036
4.276,0.253763
4.276,0.312506
4.276,0.206034
4.276,0.334535
4.539,0.150962
4.539,0.422650
4.852,0.404293
4.852,0.206034
4.852,0.150962
4.852,0.213377
4.852,0.198691
4.852,0.301492
4.852,0.327192
5.080,0.341878
5.390,0.184006
5.390,0.154634
5.390,0.150962
5.390,0.165648
5.390,0.371250
5.390,0.261106
5.390,0.510765
5.390,0.206034
5.653,0.150962
5.966,0.481393
5.966,0.150962
5.966,0.187677
5.966,0.150962
5.966,0.150962
5.966,0.426321
6.192,0.150962
6.192,0.466707
6.506,0.184006
6.506,0.606222
6.506,0.169320
6.506,0.426321
6.506,0.191348
6.771,0.246420
6.771,0.257435
7.083,0.455693
7.084,0.448350
7.084,0.492407
7.084,1.336841
7.084,0.452021
7.084,0.316178
7.084,0.180334
7.308,0.433664
7.621,0.239077
7.621,0.466707
7.621,0.459364
7.621,0.206034
7.621,0.213377
7.621,0.161977
7.621,0.176663
7.621,0.624580
7.885,0.444679
7.885,0.316178
8.197,0.172991
8.197,0.437336
8.197,0.301492
8.197,0.176663
8.197,0.275792
8.418,0.367578
8.729,0.349221
8.729,0.213377
8.729,0.290478
8.729,0.172991
8.729,0.463036
8.989,0.176663
9.299,0.374921
9.299,0.470379
9.299,0.558494
9.299,0.195020
9.299,0.213377
9.299,0.228063
9.526,0.290478
9.526,0.150962
9.841,0.165648
9.841,0.316178
9.841,0.305163
9.841,0.250092
9.841,0.470379
9.841,0.209706
9.841,0.206034
10.110,0.477722
10.110,0.393278
10.426,0.345549
10.426,0.154634
10.426,0.268449
10.426,0.279463
10.426,0.154634
10.426,0.275792
10.426,0.253763
10.654,0.345549
10.654,0.393278
10.954,0.261106
10.954,0.330864
10.954,0.481393
10.954,0.264777
10.954,0.217049
10.954,0.198691
11.215,0.154634
11.215,0.257435
11.517,1.156940
11.517,0.158305
11.517,0.587865
11.517,0.286806
11.517,0.393278
11.517,0.349221
11.741,0.154634
11.741,0.172991
12.047,0.429993
12.047,0.150962
12.047,0.213377
12.047,0.209706
12.047,0.165648
12.047,0.444679
12.307,0.400621
12.610,0.367578
12.610,0.150962
12.610,0.396950
12.610,0.301492
12.610,0.455693
12.610,0.165648
12.833,0.161977
12.833,0.356564
13.154,0.198691
13.154,0.191348
13.154,0.172991
13.154,0.264777
13.154,0.206034
13.154,0.422650
13.154,0.327192
13.416,0.584194
13.416,0.161977
13.717,0.172991
13.717,0.220720
13.717,0.312506
13.717,0.283135
13.717,0.154634
13.942,0.503422
13.942,0.374921
14.249,0.150962
14.249,0.521779
14.249,0.253763
14.249,0.297821
14.507,0.374921
14.507,0.172991
14.813,0.150962
14.813,0.404293
14.813,0.389607
14.813,0.242749
14.813,0.411636
15.036,0.184006
15.036,0.150962
15.343,0.154634
15.343,0.470379
15.343,0.184006
15.343,0.150962
15.343,0.158305
15.602,0.154634
15.602,0.154634
15.913,0.154634
15.913,0.161977
15.913,0.474050
15.913,0.172991
15.913,0.576851
16.140,0.228063
16.140,0.161977
16.446,0.470379
16.446,0.150962
16.446,0.220720
16.446,0.433664
16.446,0.474050
16.705,0.154634
16.705,0.213377
17.016,0.150962
17.016,0.169320
17.016,0.477722
17.016,0.385935
17.016,0.415307
17.237,0.184006
17.544,0.150962
17.544,0.455693
17.544,0.499750
17.544,0.246420
17.544,0.161977
17.544,0.407964
17.807,0.268449
18.119,0.503422
18.119,0.275792
18.119,0.374921
18.119,0.202363
18.119,0.477722
18.119,0.411636
18.343,0.514436
18.343,0.228063
18.654,0.411636
18.654,0.323521
18.654,0.161977
18.654,0.404293
18.913,0.206034
18.913,0.452021
19.219,0.158305
19.219,0.459364
19.219,0.198691
19.219,0.169320
19.438,0.330864
19.750,0.448350
19.750,0.150962
19.750,0.198691
19.750,0.165648
19.750,0.463036
19.750,0.154634
19.750,0.161977
19.750,0.202363
20.011,0.286806
20.011,0.536465
20.321,0.411636
20.321,0.250092
20.321,0.169320
20.321,0.367578
20.321,0.202363
20.321,0.283135
20.542,0.463036
20.854,0.327192
20.854,0.308835
20.854,0.154634
20.854,0.407964
20.854,0.411636
20.854,0.150962
21.119,0.569508
21.119,0.176663
21.427,0.184006
21.427,0.286806
21.427,0.525451
21.427,0.492407
21.427,0.209706
21.649,0.444679
21.649,0.235406
21.955,0.198691
21.955,0.150962
21.955,0.150962
21.955,0.334535
21.955,0.235406
21.955,0.437336
22.219,0.154634
22.219,0.202363
22.520,0.191348
22.520,0.352892
22.520,0.228063
22.520,0.602551
22.520,0.290478
22.520,0.250092
22.745,0.470379
23.051,0.246420
23.051,0.176663
23.051,0.418978
23.051,0.198691
23.051,0.195020
23.051,0.393278
23.051,0.231734
23.051,0.161977
23.316,0.206034
23.316,0.466707
23.617,0.411636
23.617,0.165648
23.617,0.415307
23.617,0.206034
23.617,0.308835
23.844,0.393278
23.844,0.206034
24.149,0.294149
24.149,0.429993
24.149,0.198691
24.149,0.209706
24.409,0.176663
24.712,0.206034
24.712,0.161977
24.712,0.161977
24.712,0.433664
24.712,0.580522
24.712,0.426321
24.937,0.459364
25.242,0.195020
25.242,0.433664
25.242,0.165648
25.242,0.184006
25.242,0.165648
25.242,0.235406
25.242,0.330864
25.508,0.459364
25.508,0.158305
25.809,0.367578
25.809,0.264777
25.809,0.154634
25.809,0.407964
25.809,0.514436
25.809,0.415307
26.035,0.396950
26.035,0.161977
26.344,0.239077
26.344,0.161977
26.344,0.510765
26.344,0.272120
26.344,0.444679
26.344,0.161977
26.613,0.488736
26.613,0.492407
26.922,0.150962
26.922,0.275792
26.922,0.169320
26.922,0.150962
26.922,0.158305
26.922,0.209706
26.922,0.158305
26.922,0.514436
27.148,0.150962
27.148,0.422650
27.456,0.198691
27.456,0.396950
27.456,0.172991
27.456,0.459364
27.456,0.543808
27.716,0.150962
27.716,0.418978
28.023,0.161977
28.023,0.150962
28.023,0.477722
28.023,0.426321
28.023,0.279463
28.023,0.213377
28.249,0.150962
28.249,0.279463
28.556,0.312506
28.556,0.374921
28.556,0.150962
28.556,0.389607
28.556,0.150962
28.819,0.481393
29.124,0.305163
29.124,0.242749
29.124,0.150962
29.124,0.433664
29.124,0.217049
29.124,0.330864
29.348,0.154634
29.348,0.187677
29.655,0.213377
29.655,0.206034
29.655,0.360235
29.655,0.345549
29.655,0.518108
29.655,0.161977
29.655,0.422650
29.916,0.441007
