elapsed_time_s,pulse_height_V
0.166,0.418978
0.166,0.305163
0.405,0.150962
0.405,0.415307
0.405,0.239077
0.405,0.180334
0.405,0.257435
0.405,0.176663
0.405,0.433664
0.705,0.246420
0.705,0.433664
0.977,0.275792
0.977,0.209706
0.977,0.429993
0.977,0.150962
0.977,0.180334
0.977,0.224392
0.977,0.176663
0.977,0.198691
0.977,0.228063
1.217,0.371250
1.502,0.217049
1.502,0.316178
1.502,0.463036
1.502,0.235406
1.502,0.217049
1.502,0.470379
1.777,0.264777
1.777,0.158305
2.060,0.363907
2.060,0.407964
2.060,0.319849
2.288,0.239077
2.595,0.176663
2.595,1.138583
2.595,0.176663
2.595,0.360235
2.595,0.396950
2.595,0.466707
2.595,0.272120
2.857,0.198691
2.857,0.176663
3.152,0.158305
3.152,0.448350
3.152,0.169320
3.152,0.246420
3.152,0.154634
3.152,0.195020
3.367,0.286806
3.679,0.158305
3.679,0.150962
3.679,0.161977
3.679,0.154634
3.679,0.415307
3.932,0.690666
3.932,0.172991
4.240,0.374921
4.240,0.279463
4.240,0.242749
4.240,0.150962
4.240,0.172991
4.240,0.294149
4.240,0.393278
4.459,0.602551
4.764,0.396950
4.764,0.202363
4.764,0.184006
4.764,0.294149
4.764,0.360235
5.016,0.154634
5.323,0.723709
5.323,0.257435
5.323,0.150962
5.323,0.294149
5.323,0.415307
5.323,0.187677
5.323,0.305163
5.537,0.330864
5.537,0.308835
5.847,0.411636
5.847,0.411636
5.847,0.319849
5.847,0.154634
5.847,0.305163
6.101,0.176663
6.101,0.334535
6.412,0.150962
6.412,0.169320
6.412,0.172991
6.412,0.154634
6.412,0.228063
6.412,0.172991
6.631,0.231734
6.631,0.176663
6.935,0.150962
6.935,0.209706
6.935,0.150962
6.935,0.429993
6.935,0.150962
6.935,0.499750
7.189,0.411636
7.189,0.172991
7.497,0.231734
7.497,0.195020
7.497,0.150962
7.497,0.363907
7.497,0.154634
7.712,0.323521
7.712,0.341878
8.023,0.150962
8.023,0.352892
8.023,0.220720
8.023,1.237712
8.023,0.378592
8.023,0.150962
8.023,0.191348
8.283,0.242749
8.592,0.213377
8.592,0.606222
8.592,0.191348
8.592,0.286806
8.592,0.415307
8.808,0.404293
9.119,0.481393
9.119,0.341878
9.119,0.150962
9.119,0.228063
9.119,0.191348
9.119,0.228063
9.119,0.161977
9.379,0.161977
9.379,0.242749
9.687,0.228063
9.687,0.481393
9.687,0.158305
9.687,0.272120
9.687,0.463036
9.905,0.308835
9.905,0.543808
10.224,0.150962
10.224,0.510765
10.224,0.150962
10.224,0.580522
10.224,0.363907
10.224,0.308835
10.224,0.150962
10.224,0.389607
10.489,0.165648
10.489,0.264777
10.792,0.224392
10.792,0.195020
10.792,0.180334
10.792,0.400621
10.792,0.455693
10.792,0.279463
11.009,0.301492
11.315,0.150962
11.315,0.246420
11.315,0.275792
11.315,0.404293
11.315,0.272120
11.315,0.202363
11.533,0.150962
11.533,0.206034
11.889,0.297821
11.889,0.367578
11.889,0.426321
11.889,0.448350
11.889,0.330864
11.889,0.349221
11.889,0.169320
11.889,0.452021
12.107,0.305163
12.422,0.400621
12.422,0.466707
12.422,0.470379
12.422,0.415307
12.422,0.180334
12.422,0.198691
12.642,0.356564
12.642,0.176663
12.987,0.301492
12.987,0.470379
12.987,0.466707
12.987,0.444679
12.987,0.202363
12.987,0.389607
12.987,0.161977
13.203,0.180334
13.203,0.150962
13.508,0.466707
13.508,0.418978
13.508,0.228063
13.508,0.466707
13.508,0.158305
13.508,0.154634
13.726,0.371250
14.070,0.154634
14.070,0.180334
14.070,0.261106
14.070,0.158305
14.070,0.150962
14.070,0.488736
14.070,0.150962
14.070,0.187677
14.285,0.264777
14.285,0.301492
14.594,0.150962
14.594,0.297821
14.594,0.283135
14.594,0.184006
14.594,1.230369
14.812,0.154634
14.813,0.169320
15.157,0.217049
15.157,0.206034
15.157,0.184006
15.157,0.411636
15.157,0.154634
15.374,0.411636
15.682,0.150962
15.682,0.352892
15.682,0.283135
15.682,0.591537
15.682,0.452021
15.682,0.187677
15.682,0.385935
15.900,0.389607
16.246,0.257435
16.246,0.150962
16.246,0.150962
16.246,0.301492
16.246,0.261106
16.461,0.385935
16.461,0.297821
16.773,0.250092
16.773,0.360235
16.773,0.272120
16.773,0.150962
16.773,0.176663
16.773,0.154634
16.773,0.213377
16.773,0.584194
16.988,0.459364
17.347,0.338207
17.347,0.169320
17.347,0.184006
17.347,0.169320
17.347,0.382264
17.347,0.338207
17.564,0.154634
17.876,0.518108
17.876,0.584194
17.876,0.393278
17.876,0.202363
17.876,0.206034
17.876,0.507093
18.095,1.270755
18.095,0.150962
18.447,0.330864
18.447,0.195020
18.447,0.228063
18.447,0.165648
18.447,0.158305
18.447,0.195020
18.447,0.150962
18.662,0.345549
18.973,0.301492
18.973,0.514436
18.973,0.521779
18.973,0.158305
18.973,0.286806
18.973,0.172991
18.973,0.206034
19.188,0.154634
19.188,0.206034
19.534,0.371250
19.534,0.382264
19.534,0.253763
19.534,0.161977
19.534,0.253763
19.751,0.396950
20.062,0.393278
20.062,0.198691
20.062,0.418978
20.063,0.595208
20.063,0.452021
20.063,0.195020
20.276,0.569508
20.276,0.158305
20.517,0.176663
20.790,0.507093
20.790,0.385935
20.790,0.154634
20.790,0.161977
21.006,0.239077
21.273,0.195020
21.273,0.154634
21.273,0.459364
21.273,0.150962
21.273,0.448350
21.273,0.400621
21.273,0.338207
21.496,0.198691
21.833,0.202363
21.833,0.239077
21.833,1.362541
21.833,0.404293
21.833,0.209706
21.833,0.172991
21.833,0.389607
22.052,0.297821
22.351,0.261106
22.351,0.169320
22.351,0.330864
22.351,0.224392
22.351,0.477722
22.578,0.213377
22.578,0.268449
22.922,0.165648
22.922,0.154634
22.922,0.217049
22.922,0.180334
22.922,0.422650
22.922,0.452021
23.143,0.396950
23.436,0.330864
23.436,0.349221
23.436,0.609894
23.436,0.496079
23.436,0.150962
23.436,0.507093
23.653,0.459364
23.653,0.257435
23.990,0.268449
23.990,0.396950
23.990,0.422650
23.990,0.161977
23.990,0.165648
24.203,0.150962
24.203,0.404293
24.511,0.275792
24.511,0.176663
24.511,0.452021
24.511,0.352892
24.511,0.367578
24.511,0.235406
24.511,0.150962
24.727,0.150962
25.069,0.195020
25.069,0.253763
25.069,0.198691
25.069,0.150962
25.069,0.217049
25.069,0.415307
25.283,0.279463
25.283,0.305163
25.589,0.154634
25.589,0.158305
25.589,0.349221
25.589,0.198691
25.589,0.154634
25.589,0.150962
25.589,0.165648
25.803,0.150962
26.143,0.239077
26.143,0.150962
26.143,0.543808
26.143,0.165648
26.143,0.444679
26.143,0.382264
26.143,0.228063
26.358,0.150962
26.666,0.477722
26.666,0.176663
26.666,0.591537
26.666,0.286806
26.666,0.180334
26.666,0.158305
26.666,0.239077
26.880,0.150962
26.880,0.312506
27.221,0.202363
27.221,0.264777
27.221,0.382264
27.221,0.195020
27.221,0.154634
27.221,0.602551
27.433,0.154634
27.433,0.272120
27.740,0.150962
27.740,0.154634
27.740,0.455693
27.740,0.150962
27.740,0.239077
27.961,0.400621
27.961,0.257435
28.317,0.158305
28.317,0.327192
28.317,0.367578
28.317,0.463036
28.317,0.172991
28.534,0.161977
28.844,0.628251
28.844,0.286806
28.844,0.176663
28.844,0.308835
28.844,0.393278
28.844,0.150962
29.061,0.286806
29.299,0.180334
29.299,0.165648
29.564,0.286806
29.564,0.150962
29.564,0.499750
29.564,0.172991
29.564,0.253763
29.795,0.459364
30.065,0.154634
30.065,0.264777
30.065,0.150962
30.065,0.154634
30.065,0.184006
30.065,0.150962
30.065,0.253763
30.289,0.224392
30.638,0.165648
30.638,0.184006
30.638,0.150962
30.638,0.220720
30.638,0.279463
30.862,0.437336
31.163,0.213377
31.163,0.217049
31.163,0.180334
31.163,0.385935
31.163,0.150962
31.163,0.301492
31.163,0.301492
31.388,0.459364
31.388,0.404293
31.726,0.327192
31.726,0.510765
31.726,0.180334
31.726,0.316178
31.726,0.206034
31.950,0.389607
31.950,0.206034
32.255,0.213377
32.255,0.191348
32.255,0.150962
32.255,0.418978
32.255,0.345549
32.255,0.411636
32.479,0.525451
32.819,0.180334
32.819,0.209706
32.819,0.466707
32.819,0.198691
32.819,0.154634
32.819,0.161977
32.819,0.180334
32.819,0.150962
33.042,0.393278
33.042,0.154634
33.351,0.338207
33.351,0.191348
33.351,0.191348
33.351,0.444679
33.351,0.150962
33.351,0.268449
33.576,0.150962
33.920,0.150962
33.920,0.400621
33.920,0.161977
33.920,0.363907
33.920,0.356564
34.145,0.217049
34.145,0.209706
34.449,0.297821
34.449,0.407964
34.449,0.242749
34.449,0.323521
34.676,0.418978
35.020,0.411636
35.020,0.169320
35.020,0.150962
35.020,0.231734
35.020,0.206034
35.020,0.202363
35.020,0.154634
35.241,0.154634
35.544,0.161977
35.544,0.195020
35.544,0.418978
35.544,0.165648
35.544,0.154634
35.544,0.195020
35.772,0.154634
36.112,1.182640
36.112,0.180334
36.112,0.356564
36.112,0.195020
36.112,0.150962
36.112,0.198691
36.337,0.242749
36.337,0.455693
36.643,0.154634
36.643,0.459364
36.643,0.154634
36.643,0.154634
36.872,0.176663
36.872,0.400621
37.208,0.492407
37.208,0.374921
37.208,0.172991
37.208,0.422650
37.208,0.180334
37.208,0.154634
37.428,0.286806
37.428,0.261106
37.724,0.470379
37.724,0.154634
37.724,0.334535
37.724,0.198691
37.724,0.239077
37.951,0.150962
37.951,0.198691
38.280,0.297821
38.280,1.311141
38.280,0.474050
38.280,0.158305
38.280,0.481393
38.280,0.316178
38.504,0.231734
38.805,0.349221
38.805,0.165648
38.805,0.161977
38.805,0.569508
38.805,0.150962
38.805,0.312506
38.805,0.150962
38.805,0.154634
39.030,0.165648
39.364,0.452021
39.364,0.161977
39.364,0.268449
39.364,0.268449
39.364,0.429993
39.364,0.150962
39.587,0.301492
39.883,0.382264
39.883,0.338207
39.883,0.154634
39.883,0.195020
39.883,0.448350
39.883,0.198691
40.097,0.510765
40.440,0.202363
40.440,0.176663
40.440,0.250092
40.440,0.150962
40.440,0.187677
40.440,0.198691
40.440,0.150962
40.440,0.184006
40.440,0.154634
40.655,0.158305
40.655,0.496079
40.960,0.180334
40.960,0.195020
40.960,0.459364
40.960,0.485065
40.960,0.455693
40.960,0.433664
41.174,0.587865
41.174,0.242749
